Country,Year,cumulative_estimated_daily_excess_deaths,cumulative_estimated_daily_excess_deaths_ci_95_top,cumulative_estimated_daily_excess_deaths_ci_95_bot,cumulative_estimated_daily_excess_deaths_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_bot_per_100k,estimated_daily_excess_deaths,estimated_daily_excess_deaths_ci_95_top,estimated_daily_excess_deaths_ci_95_bot,estimated_daily_excess_deaths_per_100k,estimated_daily_excess_deaths_ci_95_top_per_100k,estimated_daily_excess_deaths_ci_95_bot_per_100k
Spain,502,89957.74195,89957.74195,89957.74195,192.442691,192.442691,192.442691,31.00802568,86.55004039,-1.129116548,0.066334123,0.185152743,-0.00241547
Spain,509,90100.79813,90100.79813,90100.79813,192.7487248,192.7487248,192.7487248,20.43659711,94.17811698,0.056600036,0.043719125,0.201471156,0.000121082
Spain,516,90401.85431,90401.85431,90401.85431,193.3927613,193.3927613,193.3927613,43.00802568,77.35976689,-6.568853013,0.092005202,0.16549239,-0.014052462
Spain,523,90965.51049,90965.51049,90965.51049,194.5985664,194.5985664,194.5985664,80.5223114,113.0038139,10.20586976,0.172257884,0.241744152,0.021832974
Spain,530,91709.76667,91709.76667,91709.76667,196.1907214,196.1907214,196.1907214,106.3223114,106.3223114,12.57631334,0.227450704,0.227450704,0.026903961
Spain,537,91737.82285,91737.82285,91737.82285,196.2507407,196.2507407,196.2507407,4.008025682,99.90866335,-6.135255654,0.008574195,0.213730265,-0.013124886
Spain,544,92083.07903,92083.07903,92083.07903,196.9893323,196.9893323,196.9893323,49.3223114,94.48680459,0.22450229,0.105513079,0.202131518,0.000480268
Spain,551,92183.13521,92183.13521,92183.13521,197.2033781,197.2033781,197.2033781,14.29373997,76.8892109,-8.953630537,0.030577977,0.16448575,-0.019154113
Spain,558,92370.19139,92370.19139,92370.19139,197.6035393,197.6035393,197.6035393,26.7223114,106.4982287,4.243391889,0.05716588,0.227827036,0.009077704
Spain,565,93537.24757,93537.24757,93537.24757,200.1001719,200.1001719,200.1001719,166.7223114,166.7223114,17.27064412,0.356661801,0.356661801,0.036946339
Spain,572,94764.30375,94764.30375,94764.30375,202.7251599,202.7251599,202.7251599,175.29374,185.5489643,15.20501392,0.374998286,0.396936842,0.032527426
Spain,579,96203.35993,96203.35993,96203.35993,205.8036703,205.8036703,205.8036703,205.5794543,205.5794543,51.58193471,0.439787199,0.439787199,0.110346993
Spain,586,97843.2161,97843.2161,97843.2161,209.3117434,209.3117434,209.3117434,234.2651685,234.2651685,51.45986567,0.501153302,0.501153302,0.110085856
Spain,593,99693.27228,99693.27228,99693.27228,213.2694883,213.2694883,213.2694883,264.29374,264.29374,42.93210971,0.565392121,0.565392121,0.091842798
Spain,600,101076.9285,101076.9285,101076.9285,216.2294838,216.2294838,216.2294838,197.6651685,197.6651685,35.02069217,0.422856512,0.422856512,0.074918246
Spain,607,102189.9846,102189.9846,102189.9846,218.6105966,218.6105966,218.6105966,159.0080257,159.0080257,19.90831978,0.340158964,0.340158964,0.042589004
Spain,614,103436.2408,103436.2408,103436.2408,221.2766583,221.2766583,221.2766583,178.0365971,178.0365971,4.437779044,0.380865961,0.380865961,0.009493548
Spain,621,104382.897,104382.897,104382.897,223.3017988,223.3017988,223.3017988,135.2365971,135.2365971,-12.59200664,0.28930578,0.28930578,-0.026937533
Spain,628,105083.7532,105083.7532,105083.7532,224.80111,224.80111,224.80111,100.1223114,119.5386949,-20.65699155,0.214187313,0.255723939,-0.044190605
Spain,635,105686.6094,105686.6094,105686.6094,226.090774,226.090774,226.090774,86.1223114,107.8052426,-21.97352835,0.184237721,0.230623074,-0.047007015
Spain,642,106278.8655,106278.8655,106278.8655,227.3577619,227.3577619,227.3577619,84.60802568,107.7108149,-20.40052255,0.180998275,0.230421069,-0.043641952
Spain,649,106519.5217,106519.5217,106519.5217,227.8725873,227.8725873,227.8725873,34.37945425,114.1933309,-35.57256192,0.073546474,0.244288834,-0.076098837
Spain,656,106650.9779,106650.9779,106650.9779,228.1538058,228.1538058,228.1538058,18.77945425,90.30905419,-42.49487324,0.040174071,0.193194238,-0.090907437
Spain,663,107610.103,107724.0734,106278.253,230.2056205,230.4494323,227.3564516,137.0178731,153.2993502,-53.24641154,0.293116386,0.327946643,-0.113907736
Spain,670,108192.0459,108507.1355,105882.3149,231.4505456,232.1246032,226.5094385,83.13470018,142.6668206,-64.94977816,0.177846454,0.305200934,-0.13894424
Spain,677,108639.2706,109469.6716,105706.8284,232.407274,234.1837148,226.1340278,63.88924385,157.2359552,-38.61071456,0.136675485,0.336368051,-0.082598225
Spain,684,108814.2154,110057.1788,105331.4014,232.7815258,235.4405434,225.330893,24.99211063,170.8669844,-86.8740651,0.053464537,0.36552832,-0.185845915
Spain,691,109250.957,111080.8306,104909.0347,233.7158282,237.6303973,224.4273422,62.39166425,199.0356612,-70.89309143,0.133471778,0.425788347,-0.151658512
Spain,698,109711.3549,112381.4692,104520.3161,234.7007375,240.412797,223.5957734,65.77112798,214.6327889,-66.75202808,0.140701318,0.459154605,-0.142799715
Spain,703,110041.2249,113552.7021,104194.1404,235.4064139,242.9183647,222.898,65.97398724,208.9502672,-78.40303353,0.141135286,0.446998233,-0.167724205
Estonia,0,0,0,0,0,0,0,0,0,-0.468097933,0,0,-0.035323134
Estonia,5,0,0,0,0,0,0,0,0,-0.457412213,0,0,-0.034516779
Estonia,12,0,0,0,0,0,0,0,0,-0.457412213,0,0,-0.034516779
Estonia,19,0,0,0,0,0,0,0,0,-1.754102204,0,0,-0.132366291
Estonia,26,-27.69897004,-27.69897004,-27.69897004,-2.090191734,-2.090191734,-2.090191734,-3.95699572,-1.308914519,-3.95699572,-0.298598819,-0.098771987,-0.298598819
Estonia,33,-86.39794007,-86.39794007,-86.39794007,-6.519674195,-6.519674195,-6.519674195,-8.385567148,-1.269831412,-8.385567148,-0.632783209,-0.095822737,-0.632783209
Estonia,40,-86.59691011,-86.59691011,-86.59691011,-6.534688672,-6.534688672,-6.534688672,-0.028424291,-0.028424291,-3.909050402,-0.002144925,-0.002144925,-0.294980818
Estonia,47,-93.46254682,-93.46254682,-93.46254682,-7.052776422,-7.052776422,-7.052776422,-0.980805243,-0.980805243,-4.483262738,-0.074012536,-0.074012536,-0.33831145
Estonia,54,-112.5013109,-112.5013109,-112.5013109,-8.489460428,-8.489460428,-8.489460428,-2.719823435,-1.747383647,-4.35216605,-0.205240572,-0.131859302,-0.328418764
Estonia,61,-154.5400749,-154.5400749,-154.5400749,-11.66174723,-11.66174723,-11.66174723,-6.005537721,-1.444791518,-6.005537721,-0.453183829,-0.1090254,-0.453183829
Estonia,68,-138.778839,-138.778839,-138.778839,-10.47238874,-10.47238874,-10.47238874,2.251605136,2.251605136,-2.54939311,0.169908355,0.169908355,-0.192379731
Estonia,75,-140.217603,-140.217603,-140.217603,-10.58095931,-10.58095931,-10.58095931,-0.205537721,1.134550562,-1.587849299,-0.01551008,0.08561431,-0.119820682
Estonia,82,-132.656367,-132.656367,-132.656367,-10.01038095,-10.01038095,-10.01038095,1.080176565,1.080176565,-1.574689175,0.081511194,0.081511194,-0.118827606
Estonia,89,-120.4951311,-120.4951311,-120.4951311,-9.092682026,-9.092682026,-9.092682026,1.737319422,3.814978725,0.346380608,0.131099846,0.287882076,0.026138224
Estonia,96,-115.1338951,-115.1338951,-115.1338951,-8.688117847,-8.688117847,-8.688117847,0.765890851,5.448381574,0.765890851,0.057794883,0.411140274,0.057794883
Estonia,103,-106.1726592,-106.1726592,-106.1726592,-8.011894099,-8.011894099,-8.011894099,1.280176565,3.818205055,0.475318167,0.096603393,0.288125538,0.03586798
Estonia,110,-73.01142322,-73.01142322,-73.01142322,-5.509514365,-5.509514365,-5.509514365,4.737319422,4.737319422,1.149089094,0.357482819,0.357482819,0.086711402
Estonia,117,-59.05018727,-59.05018727,-59.05018727,-4.455985661,-4.455985661,-4.455985661,1.994462279,3.790497785,0.418985591,0.1505041,0.28603472,0.031617068
Estonia,124,-40.28895131,-40.28895131,-40.28895131,-3.0402442,-3.0402442,-3.0402442,2.680176565,2.680176565,-0.927950387,0.20224878,0.20224878,-0.070024056
Estonia,131,-61.12771536,-61.12771536,-61.12771536,-4.61275799,-4.61275799,-4.61275799,-2.976966292,3.462992731,-2.976966292,-0.224644827,0.261320864,-0.224644827
Estonia,138,-70.3664794,-70.3664794,-70.3664794,-5.309924283,-5.309924283,-5.309924283,-1.319823435,2.829851909,-1.319823435,-0.099595185,0.21354343,-0.099595185
Estonia,145,-44.40524345,-44.40524345,-44.40524345,-3.350863685,-3.350863685,-3.350863685,3.708747994,3.708747994,-0.423912905,0.2798658,0.2798658,-0.031988888
Estonia,152,-55.64400749,-55.64400749,-55.64400749,-4.198951959,-4.198951959,-4.198951959,-1.605537721,2.339826779,-1.605537721,-0.121155468,0.176565648,-0.121155468
Estonia,159,-52.08277154,-52.08277154,-52.08277154,-3.930217564,-3.930217564,-3.930217564,0.508747994,2.721576416,0.270173909,0.038390628,0.205372854,0.020387591
Estonia,166,-45.72153558,-45.72153558,-45.72153558,-3.450192394,-3.450192394,-3.450192394,0.908747994,2.220243299,0.102000993,0.068575024,0.16754176,0.007697096
Estonia,173,-22.16029963,-22.16029963,-22.16029963,-1.672238175,-1.672238175,-1.672238175,3.365890851,4.103863759,0.662545644,0.25399346,0.309681627,0.049996351
Estonia,180,-16.99906367,-16.99906367,-16.99906367,-1.282766194,-1.282766194,-1.282766194,0.737319422,2.414568522,0.153676831,0.055638854,0.182205734,0.011596606
Estonia,187,-13.03782772,-13.03782772,-13.03782772,-0.983847402,-0.983847402,-0.983847402,0.565890851,2.134745773,-0.025201551,0.042702685,0.161090032,-0.001901734
Estonia,194,0.32340824,0.32340824,0.32340824,0.024404706,0.024404706,0.024404706,1.908747994,3.606630813,0.255827702,0.144036016,0.272159936,0.019305012
Estonia,201,15.08464419,15.08464419,15.08464419,1.138302203,1.138302203,1.138302203,2.108747994,2.879152852,0.24616365,0.159128214,0.217263728,0.018575753
Estonia,208,50.44588015,50.44588015,50.44588015,3.806696118,3.806696118,3.806696118,5.051605136,5.051605136,0.330446388,0.381199131,0.381199131,0.024935812
Estonia,215,44.6071161,44.6071161,44.6071161,3.366097196,3.366097196,3.366097196,-0.834109149,3.555531086,-0.834109149,-0.062942703,0.2683039,-0.062942703
Estonia,222,60.76835206,60.76835206,60.76835206,4.58564008,4.58564008,4.58564008,2.308747994,3.196337673,0.61326169,0.174220412,0.241198809,0.046277335
Estonia,229,60.92958801,60.92958801,60.92958801,4.597807105,4.597807105,4.597807105,0.023033708,2.722041584,0.023033708,0.001738146,0.205407956,0.001738146
Estonia,236,86.09082397,86.09082397,86.09082397,6.49649891,6.49649891,6.49649891,3.594462279,3.594462279,0.362512068,0.271241686,0.271241686,0.02735552
Estonia,243,99.65205992,99.65205992,99.65205992,7.519843217,7.519843217,7.519843217,1.937319422,3.148334076,0.566759969,0.146192044,0.23757641,0.042768269
Estonia,250,82.41329588,82.41329588,82.41329588,6.218988995,6.218988995,6.218988995,-2.462680578,2.954245929,-2.462680578,-0.185836317,0.222930326,-0.185836317
Estonia,257,112.1745318,112.1745318,112.1745318,8.464801359,8.464801359,8.464801359,4.251605136,4.251605136,0.627124323,0.320830338,0.320830338,0.047323423
Estonia,264,154.9357678,154.9357678,154.9357678,11.69160661,11.69160661,11.69160661,6.108747994,6.108747994,0.556127124,0.460972179,0.460972179,0.041965904
Estonia,271,168.4970037,168.4970037,168.4970037,12.71495092,12.71495092,12.71495092,1.937319422,3.451330944,0.798455428,0.146192044,0.260440854,0.060252238
Estonia,278,156.4582397,156.4582397,156.4582397,11.80649385,11.80649385,11.80649385,-1.719823435,3.351555247,-1.719823435,-0.129779581,0.252911681,-0.129779581
Estonia,285,172.4194757,172.4194757,172.4194757,13.01094453,13.01094453,13.01094453,2.280176565,3.520167702,0.858862784,0.172064384,0.265635344,0.064810637
Estonia,292,180.1807116,180.1807116,180.1807116,13.59661509,13.59661509,13.59661509,1.108747994,4.818603589,1.108747994,0.083667223,0.363616603,0.083667223
Estonia,299,152.1419476,152.1419476,152.1419476,11.48078217,11.48078217,11.48078217,-4.005537721,4.876329825,-4.005537721,-0.302261847,0.367972682,-0.302261847
Estonia,306,158.7031835,158.7031835,158.7031835,11.97589953,11.97589953,11.97589953,0.937319422,5.352782273,0.538919081,0.070731053,0.403926256,0.040667368
Estonia,313,158.0644195,158.0644195,158.0644195,11.92769777,11.92769777,11.92769777,-0.091252006,5.839008884,-0.091252006,-0.006885967,0.440617398,-0.006885967
Estonia,320,193.8256554,193.8256554,193.8256554,14.62627608,14.62627608,14.62627608,5.108747994,7.034972674,2.637554621,0.385511187,0.530866011,0.199032486
Estonia,327,234.3868914,234.3868914,234.3868914,17.68706715,17.68706715,17.68706715,5.794462279,8.731829871,4.377226508,0.437255867,0.658912537,0.330309851
Estonia,334,276.5481273,276.5481273,276.5481273,20.8685958,20.8685958,20.8685958,6.023033708,10.17560178,5.124243121,0.454504094,0.767860996,0.386680465
Estonia,341,323.1093633,323.1093633,323.1093633,24.38215282,24.38215282,24.38215282,6.651605136,11.371519,5.089362132,0.501936717,0.858106095,0.384048311
Estonia,348,356.2705993,356.2705993,356.2705993,26.88453255,26.88453255,26.88453255,4.737319422,11.23156217,4.737319422,0.357482819,0.847544814,0.357482819
Estonia,355,401.2318352,401.2318352,401.2318352,30.27735198,30.27735198,30.27735198,6.423033708,12.14749278,6.309688933,0.48468849,0.916661846,0.476135381
Estonia,362,461.8554307,461.8554307,461.8554307,34.85206859,34.85206859,34.85206859,8.660513644,12.99401601,6.371096435,0.653530944,0.980541328,0.480769252
Estonia,369,507.610206,507.610206,507.610206,38.30476928,38.30476928,38.30476928,6.536396469,11.46425099,4.915837138,0.493242956,0.865103743,0.370953943
Estonia,376,560.1983146,560.1983146,560.1983146,42.27312009,42.27312009,42.27312009,7.512586945,9.696183305,4.379517069,0.566907257,0.731683603,0.330482699
Estonia,383,639.4530899,639.4530899,639.4530899,48.25376399,48.25376399,48.25376399,11.32211075,11.32211075,4.698791619,0.8543777,0.8543777,0.354575473
Estonia,390,662.2078652,662.2078652,662.2078652,49.97086188,49.97086188,49.97086188,3.250682183,9.286894088,3.250682183,0.2452997,0.700798233,0.2452997
Estonia,397,680.2959738,680.2959738,680.2959738,51.33580849,51.33580849,51.33580849,2.584015516,7.85878193,2.452127213,0.194992372,0.593031474,0.18503995
Estonia,404,729.3840824,729.3840824,729.3840824,55.04004582,55.04004582,55.04004582,7.012586945,8.118339586,2.738768239,0.529176762,0.612617952,0.206670166
Estonia,411,754.972191,754.972191,754.972191,56.97094986,56.97094986,56.97094986,3.655444088,8.475969648,2.852636039,0.275843434,0.639605071,0.215262743
Estonia,418,822.893633,822.893633,822.893633,62.09636919,62.09636919,62.09636919,9.703063135,10.33810073,3.804449153,0.732202762,0.780123328,0.287087504
Estonia,425,910.6419476,910.6419476,910.6419476,68.71794399,68.71794399,68.71794399,12.53547352,14.44780936,6.063779375,0.945939257,1.090246015,0.457578802
Estonia,432,997.3902622,997.3902622,997.3902622,75.26405779,75.26405779,75.26405779,12.39261637,15.99302459,7.398948293,0.935159115,1.206849488,0.558331972
Estonia,439,1096.938577,1096.938577,1096.938577,82.77607228,82.77607228,82.77607228,14.2211878,17.33380542,8.214132642,1.073144927,1.308026138,0.619846591
Estonia,446,1189.286891,1189.286891,1189.286891,89.74476764,89.74476764,89.74476764,13.19261637,17.99625049,8.465983111,0.995527908,1.3580149,0.638851477
Estonia,453,1285.635206,1285.635206,1285.635206,97.01530696,97.01530696,97.01530696,13.76404494,15.21439265,7.503026809,1.038648474,1.14809315,0.56618584
Estonia,460,1383.583521,1383.583521,1383.583521,104.4065839,104.4065839,104.4065839,13.99261637,13.99261637,6.146175933,1.055896701,1.055896701,0.463796528
Estonia,467,1466.731835,1466.731835,1466.731835,110.6810381,110.6810381,110.6810381,11.87833066,11.87833066,4.281554229,0.896350605,0.896350605,0.323090326
Estonia,474,1526.48015,1526.48015,1526.48015,115.1897051,115.1897051,115.1897051,8.535473515,8.803397855,3.380312715,0.644095292,0.664313128,0.255081748
Estonia,481,1555.428464,1555.428464,1555.428464,117.3741737,117.3741737,117.3741737,4.135473515,6.694475569,1.515837722,0.312066931,0.505171762,0.114386617
Estonia,488,1616.176779,1616.176779,1616.176779,121.9583017,121.9583017,121.9583017,8.678330658,8.678330658,1.949960684,0.654875433,0.654875433,0.147145966
Estonia,495,1676.725094,1676.725094,1676.725094,126.5273375,126.5273375,126.5273375,8.64975923,8.64975923,2.388975498,0.652719405,0.652719405,0.180274459
Estonia,502,1688.673408,1688.673408,1688.673408,127.4289692,127.4289692,127.4289692,1.706902087,5.22068438,1.706902087,0.128804523,0.393958018,0.128804523
Estonia,509,1720.221723,1720.221723,1720.221723,129.8096363,129.8096363,129.8096363,4.506902087,4.506902087,1.609728471,0.340095299,0.340095299,0.121471706
Estonia,516,1737.970037,1737.970037,1737.970037,131.1489417,131.1489417,131.1489417,2.535473515,5.575636966,2.383263871,0.191329345,0.420743092,0.179843454
Estonia,523,1759.518352,1759.518352,1759.518352,132.7749989,132.7749989,132.7749989,3.078330658,6.271679228,1.727733402,0.232293883,0.473267131,0.130376475
Estonia,530,1786.866667,1786.866667,1786.866667,134.8387298,134.8387298,134.8387298,3.906902087,4.668646905,0.983892006,0.294818704,0.352300723,0.074245466
Estonia,537,1908.014981,1908.014981,1908.014981,143.9807017,143.9807017,143.9807017,17.30690209,17.30690209,1.327628122,1.305995986,1.305995986,0.100184134
Estonia,544,1957.363296,1957.363296,1957.363296,147.7045744,147.7045744,147.7045744,7.04975923,10.1463733,1.172318937,0.531981819,0.765655386,0.088464349
Estonia,551,2065.31161,2065.31161,2065.31161,155.8504613,155.8504613,155.8504613,15.4211878,15.4211878,1.091966918,1.163698117,1.163698117,0.082400906
Estonia,558,2122.059925,2122.059925,2122.059925,160.1327453,160.1327453,160.1327453,8.106902087,10.4163981,1.465276473,0.611754867,0.786031725,0.110571215
Estonia,565,2126.20824,2126.20824,2126.20824,160.4457813,160.4457813,160.4457813,0.592616372,5.933591355,0.592616372,0.044719419,0.447754685,0.044719419
Estonia,572,2130.756554,2130.756554,2130.756554,160.7890016,160.7890016,160.7890016,0.64975923,4.731964003,0.64975923,0.049031475,0.357078694,0.049031475
Estonia,579,2170.904869,2170.904869,2170.904869,163.8186332,163.8186332,163.8186332,5.735473515,5.735473515,1.156569144,0.432804516,0.432804516,0.087275854
Estonia,586,2193.853184,2193.853184,2193.853184,165.5503358,165.5503358,165.5503358,3.278330658,4.395019529,1.089913129,0.247386081,0.33165253,0.082245925
Estonia,593,2201.801498,2201.801498,2201.801498,166.1501235,166.1501235,166.1501235,1.135473515,4.559476871,0.844709617,0.085683957,0.344062644,0.063742625
Estonia,600,2235.749813,2235.749813,2235.749813,168.7118969,168.7118969,168.7118969,4.84975923,4.84975923,1.34133694,0.365967639,0.365967639,0.101218615
Estonia,607,2287.698127,2287.698127,2287.698127,172.6319682,172.6319682,172.6319682,7.421187801,7.421187801,1.704095944,0.560010187,0.560010187,0.128592769
Estonia,614,2367.046442,2367.046442,2367.046442,178.6196707,178.6196707,178.6196707,11.33547352,11.33547352,2.506873273,0.855386067,0.855386067,0.189171142
Estonia,621,2391.594757,2391.594757,2391.594757,180.4721109,180.4721109,180.4721109,3.506902087,6.270432451,2.258645431,0.264634307,0.473173048,0.170439623
Estonia,628,2460.143071,2460.143071,2460.143071,185.6448346,185.6448346,185.6448346,9.792616372,9.792616372,2.819950475,0.738960538,0.738960538,0.212796258
Estonia,635,2516.691386,2516.691386,2516.691386,189.9120265,189.9120265,189.9120265,8.078330658,8.631769815,3.383099068,0.609598839,0.651361906,0.255292009
Estonia,642,2567.0397,2567.0397,2567.0397,193.7113602,193.7113602,193.7113602,7.192616372,10.51039615,4.082777222,0.542761961,0.793124911,0.308090416
Estonia,649,2634.788015,2634.788015,2634.788015,198.8237152,198.8237152,198.8237152,9.678330658,10.66410145,3.759490109,0.730336425,0.804723666,0.28369485
Estonia,656,2702.53633,2702.53633,2702.53633,203.9360702,203.9360702,203.9360702,9.678330658,12.22966148,4.710555711,0.730336425,0.922862377,0.355463203
Estonia,663,2821.084644,2821.084644,2821.084644,212.8818435,212.8818435,212.8818435,16.93547352,16.93547352,7.32218544,1.277967618,1.277967618,0.552539371
Estonia,670,2938.832959,2938.832959,2938.832959,221.767248,221.767248,221.767248,16.8211878,20.26151835,9.02577821,1.269343505,1.528954258,0.68109417
Estonia,677,3047.181273,3047.181273,3047.181273,229.9433192,229.9433192,229.9433192,15.47833066,15.47833066,4.737939886,1.168010174,1.168010174,0.35752964
Estonia,684,3145.329588,3145.329588,3145.329588,237.3496883,237.3496883,237.3496883,14.0211878,15.66136359,1.864772564,1.058052729,1.18182202,0.140717586
Estonia,691,3230.072283,3243.515305,3155.852651,243.7444561,244.7588799,238.1437691,12.10609928,14.02653097,1.503294751,0.913538251,1.05845593,0.113440112
Estonia,698,3305.534205,3326.266398,3163.92826,249.4388876,251.0033594,238.7531626,10.78027462,12.29648926,0.586942502,0.813490208,0.927905268,0.044291263
Estonia,703,3345.801621,3380.646083,3166.702828,252.4775066,255.1069043,238.9625342,8.053483083,11.16773383,0.554913623,0.607723816,0.842728264,0.041874332
Ethiopia,0,296.1006464,550.0612504,-441.7300978,0.251196239,0.466643079,-0.374740618,42.30009234,78.58017863,-63.10429968,0.035885177,0.066663297,-0.053534374
Ethiopia,5,592.0608468,1099.25262,-854.7583695,0.502273331,0.932548197,-0.725132114,42.28002863,78.38385813,-56.88551777,0.035868156,0.066496749,-0.048258686
Ethiopia,12,888.0210472,1650.231427,-1240.423512,0.753350423,1.399969683,-1.052310168,42.28002863,78.71125817,-56.70408151,0.035868156,0.066774498,-0.048104765
Ethiopia,19,1173.917201,2149.779304,-1637.977492,0.995889706,1.823759868,-1.389574088,40.84230762,88.79562942,-62.94666616,0.034648469,0.075329549,-0.053400646
Ethiopia,26,1490.327371,2743.71874,-2018.675413,1.264315479,2.327626896,-1.712538212,45.20145297,94.55833525,-54.88368477,0.038346539,0.080218326,-0.046560436
Ethiopia,33,1806.737542,3356.292771,-2433.280763,1.532741252,2.847302535,-2.064267618,45.20145297,81.65038281,-58.74641679,0.038346539,0.069267897,-0.049837375
Ethiopia,40,2085.848045,3945.618358,-2861.079907,1.769523945,3.347255415,-2.427189947,39.8729289,112.4429618,-62.85464962,0.033826099,0.095390704,-0.053322584
Ethiopia,47,2386.086719,4503.807067,-3326.474036,2.02423067,3.820793403,-2.822005886,42.89123926,112.5495432,-68.10711406,0.036386675,0.095481122,-0.057778499
Ethiopia,54,2514.224238,4556.79552,-3761.950628,2.132935812,3.865746024,-3.191441358,18.30535984,64.59934979,-132.190212,0.015529306,0.054802696,-0.112143234
Ethiopia,61,2904.253124,5664.324964,-4621.728763,2.463815837,4.805315844,-3.920831978,55.71841229,420.5209278,-140.4280969,0.047268575,0.356747872,-0.119131823
Ethiopia,68,2848.540493,5862.147432,-5509.749637,2.416552166,4.973138037,-4.674182254,-7.958947378,98.1732938,-189.7968328,-0.006751953,0.083285067,-0.161013666
Ethiopia,75,2959.422529,6253.370311,-6185.84623,2.510618663,5.305030983,-5.247747099,15.84029094,113.0513234,-247.5863316,0.013438071,0.095906806,-0.210039242
Ethiopia,82,3008.28057,6495.115497,-7327.423294,2.552067259,5.510114904,-6.216201131,6.979720099,125.9381218,-289.0859017,0.005921228,0.106839289,-0.245245298
Ethiopia,89,3080.197026,6367.961282,-9206.848239,2.613077404,5.402243945,-7.810606559,10.27377949,113.7994814,-290.4682044,0.008715735,0.096541504,-0.246417971
Ethiopia,96,3152.02592,6248.300121,-9852.203664,2.674013265,5.3007297,-8.358092211,10.26127046,114.3961697,-266.1163588,0.008705123,0.097047703,-0.225759144
Ethiopia,103,3670.18069,5912.75889,-11874.02105,3.113588562,5.01607414,-10.07329591,74.02211008,116.8188609,-291.787659,0.062796471,0.099102987,-0.247537327
Ethiopia,110,4199.34195,5504.745474,-14554.03995,3.562501187,4.669936985,-12.34688321,75.59446577,103.3399137,-331.9124812,0.064130375,0.087668156,-0.281577119
Ethiopia,117,4710.384829,7006.737264,-16617.11517,3.996043128,5.944147944,-14.09708788,73.00612545,141.7298795,-307.9415361,0.061934563,0.120236187,-0.261241428
Ethiopia,124,5223.945891,7969.452209,-17967.72821,4.431721364,6.760864747,-15.24287706,73.36586601,162.1372613,-306.396167,0.062239748,0.137548738,-0.259930418
Ethiopia,131,5737.506953,7700.641296,-19289.24166,4.8673996,6.532819685,-16.36397967,73.36586601,135.1093978,-305.7260335,0.062239748,0.114619718,-0.259361912
Ethiopia,138,6293.413285,8327.996596,-20550.82722,5.339001339,7.065034977,-17.43424261,79.41519024,200.5500656,-299.8666857,0.067371677,0.170136144,-0.254391149
Ethiopia,145,8370.61312,10031.24978,-21751.9025,7.101188598,8.509985533,-18.4531718,296.7428337,296.7428337,-310.4938181,0.251741037,0.251741037,-0.26340665
Ethiopia,152,8887.013244,11562.82815,-23207.42407,7.539275345,9.809296196,-19.68795986,73.77144628,206.3073326,-311.1504735,0.062583821,0.175020307,-0.263963722
Ethiopia,159,10924.70687,12585.60432,-25328.58117,9.267947612,10.67696578,-21.48743816,291.0990897,291.0990897,-295.0172613,0.246953181,0.246953181,-0.250277152
Ethiopia,166,13138.72173,14473.07567,-26778.41298,11.14620155,12.27819737,-22.71739933,316.2878365,316.2878365,-182.3474561,0.268321991,0.268321991,-0.154694006
Ethiopia,173,15333.97843,16355.14586,-28779.80314,13.00854205,13.87484687,-24.41527365,313.6080997,313.6080997,-149.6033501,0.266048643,0.266048643,-0.126915626
Ethiopia,180,17519.12866,18163.92294,-29741.1463,14.86230875,15.40931837,-25.2308267,312.1643187,312.1643187,-148.8171039,0.264823815,0.264823815,-0.126248616
Ethiopia,187,19067.00701,19278.36582,-29864.84625,16.17544746,16.35475318,-25.33576724,221.1254787,289.9436646,-133.8996141,0.187591244,0.245972979,-0.113593401
Ethiopia,194,20737.39395,20737.39395,-30683.20249,17.59251602,17.59251602,-26.0300177,238.6267058,373.0938975,-141.0272241,0.202438366,0.31651327,-0.119640091
Ethiopia,201,23500.90294,23500.90294,-31648.90416,19.93693193,19.93693193,-26.84926828,394.7869988,542.2888846,-143.1512806,0.334916558,0.460049412,-0.121442029
Ethiopia,208,26174.98159,26174.98159,-32181.68966,22.20547983,22.20547983,-27.30125552,382.0112351,503.0645036,-128.9315107,0.324078271,0.426773507,-0.109378723
Ethiopia,215,28401.18838,28401.18838,-32872.50481,24.09407677,24.09407677,-27.88730682,318.0295426,389.5120625,-126.1258856,0.269799563,0.330441579,-0.106998578
Ethiopia,222,30529.70367,30529.70367,-33268.6385,25.89979736,25.89979736,-28.22336584,304.0736128,366.7561136,-127.5699979,0.257960085,0.311136627,-0.108223687
Ethiopia,229,32596.67808,32596.67808,-33165.0458,27.65330991,27.65330991,-28.13548323,295.2820585,399.6343415,-113.1009375,0.250501792,0.339028789,-0.095948896
Ethiopia,236,34660.01138,34660.01138,-33402.14945,29.40373353,29.40373353,-28.33662952,294.7619002,400.426003,-102.3983868,0.250060517,0.339700393,-0.086869414
Ethiopia,243,36462.05539,36462.05539,-33146.80874,30.93249303,30.93249303,-28.12001186,257.4348584,353.0856988,-222.6637376,0.218394215,0.299539365,-0.188896222
Ethiopia,250,37533.071,37533.071,-33104.79249,31.84108643,31.84108643,-28.08436749,153.0022298,278.5375991,-224.476589,0.129799057,0.236296672,-0.19043415
Ethiopia,257,38730.01764,38730.01764,-33055.05384,32.8565131,32.8565131,-28.04217183,170.9923768,342.6198471,-230.7655097,0.145060953,0.290660686,-0.19576934
