date,vaccine,total_vaccinations,location
2021-11-25,Johnson&Johnson,1516387,South Korea
2021-11-25,Moderna,13721676,South Korea
2021-11-25,Oxford/AstraZeneca,22161061,South Korea
2021-11-25,Pfizer/BioNTech,46875202,South Korea
2021-11-26,Johnson&Johnson,1517572,South Korea
2021-11-26,Moderna,13791958,South Korea
2021-11-26,Oxford/AstraZeneca,22162717,South Korea
2021-11-26,Pfizer/BioNTech,47244211,South Korea
2021-11-27,Johnson&Johnson,1517725,South Korea
2021-11-27,Moderna,13819212,South Korea
2021-11-27,Oxford/AstraZeneca,22163002,South Korea
2021-11-27,Pfizer/BioNTech,47367899,South Korea
2021-11-28,Johnson&Johnson,1517948,South Korea
2021-11-28,Moderna,13820566,South Korea
2021-11-28,Oxford/AstraZeneca,22163052,South Korea
2021-11-28,Pfizer/BioNTech,47371850,South Korea
2021-11-29,Johnson&Johnson,1518528,South Korea
2021-11-29,Moderna,13863401,South Korea
2021-11-29,Oxford/AstraZeneca,22164142,South Korea
2021-11-29,Pfizer/BioNTech,47646850,South Korea
2021-11-30,Johnson&Johnson,1519532,South Korea
2021-11-30,Moderna,13898994,South Korea
2021-11-30,Oxford/AstraZeneca,22165490,South Korea
2021-11-30,Pfizer/BioNTech,47871696,South Korea
2021-12-01,Johnson&Johnson,1520135,South Korea
2021-12-01,Moderna,13929113,South Korea
2021-12-01,Oxford/AstraZeneca,22166595,South Korea
2021-12-01,Pfizer/BioNTech,48093833,South Korea
2021-12-02,Johnson&Johnson,1520739,South Korea
2021-12-02,Moderna,13972190,South Korea
2021-12-02,Oxford/AstraZeneca,22167579,South Korea
2021-12-02,Pfizer/BioNTech,48317258,South Korea
2021-12-03,Johnson&Johnson,1521635,South Korea
2021-12-03,Moderna,14048899,South Korea
2021-12-03,Oxford/AstraZeneca,22168713,South Korea
2021-12-03,Pfizer/BioNTech,48646992,South Korea
2021-12-04,Johnson&Johnson,1521712,South Korea
2021-12-04,Moderna,14083202,South Korea
2021-12-04,Oxford/AstraZeneca,22168991,South Korea
2021-12-04,Pfizer/BioNTech,48784488,South Korea
2021-12-05,Johnson&Johnson,1521874,South Korea
2021-12-05,Moderna,14084952,South Korea
2021-12-05,Oxford/AstraZeneca,22169012,South Korea
2021-12-05,Pfizer/BioNTech,48790176,South Korea
2021-12-06,Johnson&Johnson,1522410,South Korea
2021-12-06,Moderna,14176831,South Korea
2021-12-06,Oxford/AstraZeneca,22169773,South Korea
2021-12-06,Pfizer/BioNTech,49105849,South Korea
2021-12-07,Johnson&Johnson,1523034,South Korea
2021-12-07,Moderna,14267903,South Korea
2021-12-07,Oxford/AstraZeneca,22170624,South Korea
2021-12-07,Pfizer/BioNTech,49389588,South Korea
2021-12-08,Johnson&Johnson,1524006,South Korea
2021-12-08,Moderna,14371513,South Korea
2021-12-08,Oxford/AstraZeneca,22171548,South Korea
2021-12-08,Pfizer/BioNTech,49689216,South Korea
2021-12-09,Johnson&Johnson,1524834,South Korea
2021-12-09,Moderna,14566719,South Korea
2021-12-09,Oxford/AstraZeneca,22172443,South Korea
2021-12-09,Pfizer/BioNTech,50042309,South Korea
2021-12-10,Johnson&Johnson,1525862,South Korea
2021-12-10,Moderna,14990344,South Korea
2021-12-10,Oxford/AstraZeneca,22173737,South Korea
2021-12-10,Pfizer/BioNTech,50517640,South Korea
2021-12-11,Johnson&Johnson,1525952,South Korea
2021-12-11,Moderna,15149120,South Korea
2021-12-11,Oxford/AstraZeneca,22174000,South Korea
2021-12-11,Pfizer/BioNTech,50699760,South Korea
2021-12-12,Johnson&Johnson,1525953,South Korea
2021-12-12,Moderna,15153620,South Korea
2021-12-12,Oxford/AstraZeneca,22174014,South Korea
2021-12-12,Pfizer/BioNTech,50707485,South Korea
2021-12-13,Johnson&Johnson,1526709,South Korea
2021-12-13,Moderna,15618621,South Korea
2021-12-13,Oxford/AstraZeneca,22175230,South Korea
2021-12-13,Pfizer/BioNTech,51169509,South Korea
2021-12-14,Johnson&Johnson,1527328,South Korea
2021-12-14,Moderna,16089110,South Korea
2021-12-14,Oxford/AstraZeneca,22176494,South Korea
2021-12-14,Pfizer/BioNTech,51605192,South Korea
2021-12-15,Johnson&Johnson,1528244,South Korea
2021-12-15,Moderna,16553984,South Korea
2021-12-15,Oxford/AstraZeneca,22177842,South Korea
2021-12-15,Pfizer/BioNTech,52218063,South Korea
2021-12-16,Johnson&Johnson,1529086,South Korea
2021-12-16,Moderna,16979047,South Korea
2021-12-16,Oxford/AstraZeneca,22179070,South Korea
2021-12-16,Pfizer/BioNTech,52872715,South Korea
2021-12-17,Johnson&Johnson,1530264,South Korea
2021-12-17,Moderna,17495999,South Korea
2021-12-17,Oxford/AstraZeneca,22180594,South Korea
2021-12-17,Pfizer/BioNTech,53733767,South Korea
2021-12-18,Johnson&Johnson,1530384,South Korea
2021-12-18,Moderna,17711021,South Korea
2021-12-18,Oxford/AstraZeneca,22180956,South Korea
2021-12-18,Pfizer/BioNTech,54161623,South Korea
2021-12-19,Johnson&Johnson,1530392,South Korea
2021-12-19,Moderna,17719542,South Korea
2021-12-19,Oxford/AstraZeneca,22180973,South Korea
2021-12-19,Pfizer/BioNTech,54190896,South Korea
2021-12-20,Johnson&Johnson,1530940,South Korea
2021-12-20,Moderna,18053145,South Korea
2021-12-20,Oxford/AstraZeneca,22182150,South Korea
2021-12-20,Pfizer/BioNTech,54883107,South Korea
2021-12-21,Johnson&Johnson,1531494,South Korea
2021-12-21,Moderna,18358319,South Korea
2021-12-21,Oxford/AstraZeneca,22183175,South Korea
2021-12-21,Pfizer/BioNTech,55385979,South Korea
2021-12-22,Johnson&Johnson,1531903,South Korea
2021-12-22,Moderna,18612762,South Korea
2021-12-22,Oxford/AstraZeneca,22184145,South Korea
2021-12-22,Pfizer/BioNTech,55884832,South Korea
2021-12-23,Johnson&Johnson,1532180,South Korea
2021-12-23,Moderna,18850980,South Korea
2021-12-23,Oxford/AstraZeneca,22185164,South Korea
2021-12-23,Pfizer/BioNTech,56360621,South Korea
2021-12-24,Johnson&Johnson,1532516,South Korea
2021-12-24,Moderna,19163977,South Korea
2021-12-24,Oxford/AstraZeneca,22186078,South Korea
2021-12-24,Pfizer/BioNTech,56970456,South Korea
2021-12-25,Johnson&Johnson,1532519,South Korea
2021-12-25,Moderna,19182328,South Korea
2021-12-25,Oxford/AstraZeneca,22186122,South Korea
2021-12-25,Pfizer/BioNTech,57027876,South Korea
2021-12-26,Johnson&Johnson,1532519,South Korea
2021-12-26,Moderna,19188120,South Korea
2021-12-26,Oxford/AstraZeneca,22186135,South Korea
2021-12-26,Pfizer/BioNTech,57052730,South Korea
2021-12-27,Johnson&Johnson,1532713,South Korea
2021-12-27,Moderna,19458480,South Korea
2021-12-27,Oxford/AstraZeneca,22186907,South Korea
2021-12-27,Pfizer/BioNTech,57685817,South Korea
2021-12-28,Johnson&Johnson,1532919,South Korea
2021-12-28,Moderna,19697652,South Korea
2021-12-28,Oxford/AstraZeneca,22187742,South Korea
2021-12-28,Pfizer/BioNTech,58155615,South Korea
2021-12-29,Johnson&Johnson,1533124,South Korea
2021-12-29,Moderna,19892933,South Korea
2021-12-29,Oxford/AstraZeneca,22188417,South Korea
2021-12-29,Pfizer/BioNTech,58594115,South Korea
2021-12-30,Johnson&Johnson,1533361,South Korea
2021-12-30,Moderna,20079577,South Korea
2021-12-30,Oxford/AstraZeneca,22189076,South Korea
2021-12-30,Pfizer/BioNTech,59047747,South Korea
2021-12-31,Johnson&Johnson,1533633,South Korea
2021-12-31,Moderna,20343022,South Korea
2021-12-31,Oxford/AstraZeneca,22189746,South Korea
2021-12-31,Pfizer/BioNTech,59633288,South Korea
2022-01-01,Johnson&Johnson,1533643,South Korea
2022-01-01,Moderna,20351516,South Korea
2022-01-01,Oxford/AstraZeneca,22189758,South Korea
2022-01-01,Pfizer/BioNTech,59668504,South Korea
2022-01-02,Johnson&Johnson,1533643,South Korea
2022-01-02,Moderna,20355270,South Korea
2022-01-02,Oxford/AstraZeneca,22189767,South Korea
2022-01-02,Pfizer/BioNTech,59686673,South Korea
2022-01-03,Johnson&Johnson,1533897,South Korea
2022-01-03,Moderna,20498507,South Korea
2022-01-03,Oxford/AstraZeneca,22190343,South Korea
2022-01-03,Pfizer/BioNTech,60151980,South Korea
2022-01-04,Johnson&Johnson,1534087,South Korea
2022-01-04,Moderna,20609474,South Korea
2022-01-04,Oxford/AstraZeneca,22190853,South Korea
2022-01-04,Pfizer/BioNTech,60488429,South Korea
2022-01-05,Johnson&Johnson,1534241,South Korea
2022-01-05,Moderna,20697436,South Korea
2022-01-05,Oxford/AstraZeneca,22191354,South Korea
2022-01-05,Pfizer/BioNTech,60830694,South Korea
2022-01-06,Johnson&Johnson,1534471,South Korea
2022-01-06,Moderna,20785764,South Korea
2022-01-06,Oxford/AstraZeneca,22191724,South Korea
2022-01-06,Pfizer/BioNTech,61229014,South Korea
2022-01-07,Johnson&Johnson,1534727,South Korea
2022-01-07,Moderna,20930871,South Korea
2022-01-07,Oxford/AstraZeneca,22192128,South Korea
2022-01-07,Pfizer/BioNTech,61815164,South Korea
2022-01-08,Johnson&Johnson,1534753,South Korea
2022-01-08,Moderna,21022827,South Korea
2022-01-08,Oxford/AstraZeneca,22192240,South Korea
2022-01-08,Pfizer/BioNTech,62157223,South Korea
2022-01-09,Johnson&Johnson,1534753,South Korea
2022-01-09,Moderna,21025771,South Korea
2022-01-09,Oxford/AstraZeneca,22192243,South Korea
2022-01-09,Pfizer/BioNTech,62175959,South Korea
2022-01-10,Johnson&Johnson,1534894,South Korea
2022-01-10,Moderna,21132119,South Korea
2022-01-10,Oxford/AstraZeneca,22192582,South Korea
2022-01-10,Pfizer/BioNTech,62646791,South Korea
2022-01-11,Johnson&Johnson,1535034,South Korea
2022-01-11,Moderna,21221262,South Korea
2022-01-11,Oxford/AstraZeneca,22192892,South Korea
2022-01-11,Pfizer/BioNTech,62985658,South Korea
