date,vaccine,total_vaccinations,location
2021-10-31,Oxford/AstraZeneca,12154840,Italy
2021-10-31,Pfizer/BioNTech,64854573,Italy
2021-11-01,Johnson&Johnson,1492303,Italy
2021-11-01,Moderna,11365318,Italy
2021-11-01,Pfizer/BioNTech,64901960,Italy
2021-11-02,Johnson&Johnson,1492382,Italy
2021-11-02,Moderna,11380869,Italy
2021-11-02,Pfizer/BioNTech,65051655,Italy
2021-11-03,Johnson&Johnson,1492484,Italy
2021-11-03,Moderna,11396411,Italy
2021-11-03,Pfizer/BioNTech,65227791,Italy
2021-11-04,Johnson&Johnson,1492556,Italy
2021-11-04,Moderna,11416016,Italy
2021-11-04,Pfizer/BioNTech,65407068,Italy
2021-11-05,Johnson&Johnson,1492753,Italy
2021-11-05,Moderna,11438282,Italy
2021-11-05,Pfizer/BioNTech,65595628,Italy
2021-11-06,Johnson&Johnson,1492837,Italy
2021-11-06,Moderna,11458841,Italy
2021-11-06,Pfizer/BioNTech,65724094,Italy
2021-11-07,Johnson&Johnson,1492850,Italy
2021-11-07,Moderna,11468738,Italy
2021-11-07,Pfizer/BioNTech,65779750,Italy
2021-11-08,Johnson&Johnson,1492917,Italy
2021-11-08,Moderna,11493528,Italy
2021-11-08,Oxford/AstraZeneca,12154842,Italy
2021-11-08,Pfizer/BioNTech,65950790,Italy
2021-11-09,Johnson&Johnson,1492970,Italy
2021-11-09,Moderna,11520567,Italy
2021-11-09,Oxford/AstraZeneca,12154852,Italy
2021-11-09,Pfizer/BioNTech,66123961,Italy
2021-11-10,Johnson&Johnson,1493007,Italy
2021-11-10,Moderna,11548991,Italy
2021-11-10,Oxford/AstraZeneca,12154856,Italy
2021-11-10,Pfizer/BioNTech,66304650,Italy
2021-11-11,Johnson&Johnson,1493068,Italy
2021-11-11,Moderna,11581472,Italy
2021-11-11,Oxford/AstraZeneca,12154863,Italy
2021-11-11,Pfizer/BioNTech,66482256,Italy
2021-11-12,Johnson&Johnson,1493152,Italy
2021-11-12,Moderna,11614205,Italy
2021-11-12,Oxford/AstraZeneca,12154877,Italy
2021-11-12,Pfizer/BioNTech,66662398,Italy
2021-11-13,Johnson&Johnson,1493231,Italy
2021-11-13,Moderna,11644003,Italy
2021-11-13,Oxford/AstraZeneca,12154886,Italy
2021-11-13,Pfizer/BioNTech,66791296,Italy
2021-11-14,Johnson&Johnson,1493272,Italy
2021-11-14,Moderna,11657886,Italy
2021-11-14,Oxford/AstraZeneca,12154887,Italy
2021-11-14,Pfizer/BioNTech,66847157,Italy
2021-11-15,Johnson&Johnson,1493318,Italy
2021-11-15,Moderna,11688978,Italy
2021-11-15,Oxford/AstraZeneca,12154900,Italy
2021-11-15,Pfizer/BioNTech,67012204,Italy
2021-11-16,Johnson&Johnson,1493387,Italy
2021-11-16,Moderna,11720920,Italy
2021-11-16,Oxford/AstraZeneca,12154913,Italy
2021-11-16,Pfizer/BioNTech,67181312,Italy
