date,indicator,value,entity
2021-09-14,Daily hospital occupancy,111,Finland
2021-09-15,Daily hospital occupancy,95,Finland
2021-09-16,Daily hospital occupancy,96,Finland
2021-09-17,Daily hospital occupancy,98,Finland
2021-09-18,Daily hospital occupancy,98,Finland
2021-09-19,Daily hospital occupancy,98,Finland
2021-09-20,Daily hospital occupancy,94,Finland
2021-09-21,Daily hospital occupancy,94,Finland
2021-09-22,Daily hospital occupancy,109,Finland
2021-09-23,Daily hospital occupancy,108,Finland
2021-09-24,Daily hospital occupancy,104,Finland
2021-09-25,Daily hospital occupancy,104,Finland
2021-09-26,Daily hospital occupancy,104,Finland
2021-09-27,Daily hospital occupancy,119,Finland
2021-09-28,Daily hospital occupancy,120,Finland
2021-09-29,Daily hospital occupancy,127,Finland
2021-09-30,Daily hospital occupancy,121,Finland
2021-10-01,Daily hospital occupancy,122,Finland
2021-10-02,Daily hospital occupancy,122,Finland
2021-10-03,Daily hospital occupancy,122,Finland
2021-10-04,Daily hospital occupancy,141,Finland
2021-10-05,Daily hospital occupancy,140,Finland
2021-10-06,Daily hospital occupancy,149,Finland
2021-10-07,Daily hospital occupancy,151,Finland
2021-10-08,Daily hospital occupancy,171,Finland
2021-10-09,Daily hospital occupancy,171,Finland
2021-10-10,Daily hospital occupancy,171,Finland
2021-10-11,Daily hospital occupancy,190,Finland
2021-10-12,Daily hospital occupancy,189,Finland
2021-10-13,Daily hospital occupancy,191,Finland
2021-10-14,Daily hospital occupancy,193,Finland
2021-10-15,Daily hospital occupancy,194,Finland
2021-10-16,Daily hospital occupancy,194,Finland
2021-10-17,Daily hospital occupancy,194,Finland
2021-10-18,Daily hospital occupancy,218,Finland
2021-10-19,Daily hospital occupancy,212,Finland
2021-10-20,Daily hospital occupancy,206,Finland
2021-10-21,Daily hospital occupancy,205,Finland
2021-10-22,Daily hospital occupancy,205,Finland
2021-10-23,Daily hospital occupancy,205,Finland
2021-10-24,Daily hospital occupancy,205,Finland
2021-10-25,Daily hospital occupancy,214,Finland
2021-10-26,Daily hospital occupancy,215,Finland
2021-10-27,Daily hospital occupancy,206,Finland
2021-10-28,Daily hospital occupancy,207,Finland
2021-10-29,Daily hospital occupancy,222,Finland
2021-10-30,Daily hospital occupancy,222,Finland
2021-10-31,Daily hospital occupancy,220,Finland
2021-11-01,Daily hospital occupancy,229,Finland
2021-11-02,Daily hospital occupancy,231,Finland
2021-11-03,Daily hospital occupancy,239,Finland
2021-11-04,Daily hospital occupancy,240,Finland
2021-11-05,Daily hospital occupancy,246,Finland
2021-11-06,Daily hospital occupancy,246,Finland
2021-11-07,Daily hospital occupancy,246,Finland
2021-11-08,Daily hospital occupancy,255,Finland
2021-11-09,Daily hospital occupancy,256,Finland
2021-11-10,Daily hospital occupancy,256,Finland
2021-11-11,Daily hospital occupancy,256,Finland
2021-11-12,Daily hospital occupancy,259,Finland
2021-11-13,Daily hospital occupancy,259,Finland
2021-11-14,Daily hospital occupancy,256,Finland
2021-11-15,Daily hospital occupancy,284,Finland
2021-11-16,Daily hospital occupancy,282,Finland
2021-11-17,Daily hospital occupancy,299,Finland
2021-11-18,Daily hospital occupancy,296,Finland
2021-11-19,Daily hospital occupancy,281,Finland
2021-11-20,Daily hospital occupancy,281,Finland
2021-11-21,Daily hospital occupancy,281,Finland
2021-11-22,Daily hospital occupancy,327,Finland
2021-11-23,Daily hospital occupancy,328,Finland
2021-11-24,Daily hospital occupancy,308,Finland
2021-11-25,Daily hospital occupancy,308,Finland
2021-11-26,Daily hospital occupancy,322,Finland
2021-11-27,Daily hospital occupancy,322,Finland
2021-11-28,Daily hospital occupancy,322,Finland
2021-11-29,Daily hospital occupancy,320,Finland
2021-11-30,Daily hospital occupancy,320,Finland
2021-12-01,Daily hospital occupancy,272,Finland
2021-12-02,Daily hospital occupancy,269,Finland
2021-12-03,Daily hospital occupancy,275,Finland
2021-12-04,Daily hospital occupancy,275,Finland
2021-12-05,Daily hospital occupancy,275,Finland
2021-12-06,Daily hospital occupancy,276,Finland
2021-12-07,Daily hospital occupancy,312,Finland
2021-12-08,Daily hospital occupancy,299,Finland
2021-12-09,Daily hospital occupancy,300,Finland
2021-12-10,Daily hospital occupancy,289,Finland
2021-12-11,Daily hospital occupancy,289,Finland
2021-12-12,Daily hospital occupancy,289,Finland
2021-12-13,Daily hospital occupancy,290,Finland
2021-12-14,Daily hospital occupancy,289,Finland
2021-12-15,Daily hospital occupancy,316,Finland
2021-12-16,Daily hospital occupancy,314,Finland
2021-12-17,Daily hospital occupancy,319,Finland
2021-12-18,Daily hospital occupancy,319,Finland
2021-12-19,Daily hospital occupancy,319,Finland
2021-12-20,Daily hospital occupancy,335,Finland
2021-12-21,Daily hospital occupancy,336,Finland
2021-12-22,Daily hospital occupancy,309,Finland
2021-12-23,Daily hospital occupancy,307,Finland
2021-12-24,Daily hospital occupancy,294,Finland
2021-12-25,Daily hospital occupancy,294,Finland
2021-12-26,Daily hospital occupancy,294,Finland
2021-12-27,Daily hospital occupancy,306,Finland
2021-12-28,Daily hospital occupancy,308,Finland
2021-12-29,Daily hospital occupancy,342,Finland
2021-12-30,Daily hospital occupancy,343,Finland
2021-12-31,Daily hospital occupancy,376,Finland
2022-01-01,Daily hospital occupancy,376,Finland
2022-01-02,Daily hospital occupancy,376,Finland
2022-01-03,Daily hospital occupancy,398,Finland
2022-01-04,Daily hospital occupancy,397,Finland
2022-01-05,Daily hospital occupancy,470,Finland
2022-01-06,Daily hospital occupancy,470,Finland
2022-01-07,Daily hospital occupancy,508,Finland
2020-03-21,Daily ICU occupancy,0,Finland
2020-03-25,Daily ICU occupancy,22,Finland
2020-03-26,Daily ICU occupancy,24,Finland
2020-03-27,Daily ICU occupancy,32,Finland
2020-03-28,Daily ICU occupancy,31,Finland
2020-03-29,Daily ICU occupancy,41,Finland
2020-03-30,Daily ICU occupancy,49,Finland
2020-03-31,Daily ICU occupancy,56,Finland
2020-04-01,Daily ICU occupancy,62,Finland
2020-04-02,Daily ICU occupancy,65,Finland
2020-04-03,Daily ICU occupancy,72,Finland
2020-04-04,Daily ICU occupancy,73,Finland
2020-04-05,Daily ICU occupancy,76,Finland
2020-04-06,Daily ICU occupancy,81,Finland
2020-04-07,Daily ICU occupancy,83,Finland
2020-04-08,Daily ICU occupancy,82,Finland
2020-04-09,Daily ICU occupancy,82,Finland
2020-04-10,Daily ICU occupancy,81,Finland
2020-04-11,Daily ICU occupancy,80,Finland
2020-04-12,Daily ICU occupancy,77,Finland
2020-04-13,Daily ICU occupancy,74,Finland
2020-04-14,Daily ICU occupancy,75,Finland
2020-04-15,Daily ICU occupancy,75,Finland
2020-04-16,Daily ICU occupancy,76,Finland
2020-04-17,Daily ICU occupancy,73,Finland
2020-04-18,Daily ICU occupancy,70,Finland
2020-04-19,Daily ICU occupancy,68,Finland
2020-04-20,Daily ICU occupancy,67,Finland
2020-04-21,Daily ICU occupancy,63,Finland
2020-04-22,Daily ICU occupancy,63,Finland
2020-04-23,Daily ICU occupancy,60,Finland
2020-04-24,Daily ICU occupancy,61,Finland
2020-04-25,Daily ICU occupancy,60,Finland
2020-04-26,Daily ICU occupancy,62,Finland
2020-04-27,Daily ICU occupancy,56,Finland
2020-04-28,Daily ICU occupancy,56,Finland
2020-04-29,Daily ICU occupancy,51,Finland
2020-04-30,Daily ICU occupancy,48,Finland
2020-05-01,Daily ICU occupancy,49,Finland
2020-05-02,Daily ICU occupancy,52,Finland
2020-05-03,Daily ICU occupancy,49,Finland
2020-05-04,Daily ICU occupancy,49,Finland
2020-05-05,Daily ICU occupancy,48,Finland
2020-05-06,Daily ICU occupancy,44,Finland
2020-05-07,Daily ICU occupancy,44,Finland
2020-05-08,Daily ICU occupancy,45,Finland
2020-05-09,Daily ICU occupancy,45,Finland
2020-05-10,Daily ICU occupancy,45,Finland
2020-05-11,Daily ICU occupancy,44,Finland
2020-05-12,Daily ICU occupancy,34,Finland
2020-05-13,Daily ICU occupancy,35,Finland
2020-05-14,Daily ICU occupancy,33,Finland
2020-05-15,Daily ICU occupancy,32,Finland
2020-05-16,Daily ICU occupancy,30,Finland
2020-05-17,Daily ICU occupancy,29,Finland
2020-05-18,Daily ICU occupancy,34,Finland
2020-05-19,Daily ICU occupancy,25,Finland
2020-05-20,Daily ICU occupancy,20,Finland
2020-05-21,Daily ICU occupancy,22,Finland
2020-05-22,Daily ICU occupancy,21,Finland
2020-05-23,Daily ICU occupancy,21,Finland
2020-05-24,Daily ICU occupancy,19,Finland
2020-05-25,Daily ICU occupancy,18,Finland
2020-05-26,Daily ICU occupancy,11,Finland
2020-05-27,Daily ICU occupancy,11,Finland
2020-05-28,Daily ICU occupancy,11,Finland
2020-05-29,Daily ICU occupancy,10,Finland
2020-05-30,Daily ICU occupancy,11,Finland
2020-05-31,Daily ICU occupancy,10,Finland
2020-06-01,Daily ICU occupancy,9,Finland
2020-06-02,Daily ICU occupancy,9,Finland
2020-06-03,Daily ICU occupancy,7,Finland
2020-06-04,Daily ICU occupancy,7,Finland
2020-06-05,Daily ICU occupancy,8,Finland
2020-06-06,Daily ICU occupancy,7,Finland
2020-06-07,Daily ICU occupancy,6,Finland
2020-06-08,Daily ICU occupancy,6,Finland
2020-06-09,Daily ICU occupancy,4,Finland
2020-06-10,Daily ICU occupancy,4,Finland
2020-06-11,Daily ICU occupancy,4,Finland
2020-06-12,Daily ICU occupancy,3,Finland
2020-06-13,Daily ICU occupancy,2,Finland
2020-06-14,Daily ICU occupancy,1,Finland
2020-06-15,Daily ICU occupancy,3,Finland
2020-06-16,Daily ICU occupancy,2,Finland
2020-06-17,Daily ICU occupancy,2,Finland
2020-06-22,Daily ICU occupancy,2,Finland
2020-06-24,Daily ICU occupancy,2,Finland
2020-06-26,Daily ICU occupancy,1,Finland
2020-06-29,Daily ICU occupancy,0,Finland
2020-07-01,Daily ICU occupancy,0,Finland
2020-07-03,Daily ICU occupancy,0,Finland
2020-07-06,Daily ICU occupancy,1,Finland
2020-07-08,Daily ICU occupancy,2,Finland
2020-07-10,Daily ICU occupancy,0,Finland
2020-07-13,Daily ICU occupancy,1,Finland
2020-07-15,Daily ICU occupancy,0,Finland
2020-07-17,Daily ICU occupancy,1,Finland
2020-07-20,Daily ICU occupancy,1,Finland
2020-07-22,Daily ICU occupancy,0,Finland
2020-07-24,Daily ICU occupancy,0,Finland
