date,indicator,value,entity
2021-05-14,Daily ICU occupancy,26,Algeria
2021-05-15,Daily ICU occupancy,24,Algeria
2021-05-16,Daily ICU occupancy,22,Algeria
2021-05-17,Daily ICU occupancy,22,Algeria
2021-05-18,Daily ICU occupancy,21,Algeria
2021-05-19,Daily ICU occupancy,19,Algeria
2021-05-20,Daily ICU occupancy,22,Algeria
2021-05-21,Daily ICU occupancy,21,Algeria
2021-05-22,Daily ICU occupancy,18,Algeria
2021-05-23,Daily ICU occupancy,15,Algeria
2021-05-24,Daily ICU occupancy,20,Algeria
2021-05-25,Daily ICU occupancy,20,Algeria
2021-05-26,Daily ICU occupancy,19,Algeria
2021-05-27,Daily ICU occupancy,24,Algeria
2021-05-28,Daily ICU occupancy,26,Algeria
2021-05-29,Daily ICU occupancy,28,Algeria
2021-05-30,Daily ICU occupancy,22,Algeria
2021-05-31,Daily ICU occupancy,19,Algeria
2021-06-01,Daily ICU occupancy,23,Algeria
2021-06-02,Daily ICU occupancy,22,Algeria
2021-06-03,Daily ICU occupancy,23,Algeria
2021-06-04,Daily ICU occupancy,25,Algeria
2021-06-05,Daily ICU occupancy,24,Algeria
2021-06-06,Daily ICU occupancy,19,Algeria
2021-06-07,Daily ICU occupancy,20,Algeria
2021-06-08,Daily ICU occupancy,25,Algeria
2021-06-09,Daily ICU occupancy,27,Algeria
2021-06-10,Daily ICU occupancy,26,Algeria
2021-06-11,Daily ICU occupancy,25,Algeria
2021-06-12,Daily ICU occupancy,28,Algeria
2021-06-13,Daily ICU occupancy,28,Algeria
2021-06-14,Daily ICU occupancy,30,Algeria
2021-06-15,Daily ICU occupancy,31,Algeria
2021-06-16,Daily ICU occupancy,26,Algeria
2021-06-18,Daily ICU occupancy,23,Algeria
2021-06-19,Daily ICU occupancy,34,Algeria
2021-06-20,Daily ICU occupancy,29,Algeria
2021-06-21,Daily ICU occupancy,30,Algeria
2021-06-22,Daily ICU occupancy,30,Algeria
2021-06-23,Daily ICU occupancy,28,Algeria
2021-06-24,Daily ICU occupancy,24,Algeria
2021-06-26,Daily ICU occupancy,21,Algeria
2021-06-27,Daily ICU occupancy,19,Algeria
2021-06-28,Daily ICU occupancy,23,Algeria
2021-06-29,Daily ICU occupancy,27,Algeria
2021-06-30,Daily ICU occupancy,32,Algeria
2021-07-01,Daily ICU occupancy,28,Algeria
2021-07-02,Daily ICU occupancy,29,Algeria
2021-07-03,Daily ICU occupancy,29,Algeria
2021-07-04,Daily ICU occupancy,33,Algeria
2021-07-05,Daily ICU occupancy,34,Algeria
2021-07-06,Daily ICU occupancy,29,Algeria
2021-07-07,Daily ICU occupancy,29,Algeria
2021-07-08,Daily ICU occupancy,45,Algeria
2021-07-09,Daily ICU occupancy,44,Algeria
2021-07-10,Daily ICU occupancy,49,Algeria
2021-07-11,Daily ICU occupancy,39,Algeria
2021-07-12,Daily ICU occupancy,36,Algeria
2021-07-13,Daily ICU occupancy,36,Algeria
2021-07-14,Daily ICU occupancy,51,Algeria
2021-07-15,Daily ICU occupancy,49,Algeria
2021-07-16,Daily ICU occupancy,42,Algeria
2021-07-17,Daily ICU occupancy,47,Algeria
2021-07-18,Daily ICU occupancy,45,Algeria
2021-07-19,Daily ICU occupancy,46,Algeria
2021-07-20,Daily ICU occupancy,45,Algeria
2021-07-21,Daily ICU occupancy,43,Algeria
2021-07-22,Daily ICU occupancy,46,Algeria
2021-07-23,Daily ICU occupancy,42,Algeria
2021-07-24,Daily ICU occupancy,51,Algeria
2021-07-25,Daily ICU occupancy,45,Algeria
2021-07-26,Daily ICU occupancy,41,Algeria
2021-07-27,Daily ICU occupancy,36,Algeria
2021-07-28,Daily ICU occupancy,36,Algeria
2021-07-29,Daily ICU occupancy,37,Algeria
2021-07-30,Daily ICU occupancy,52,Algeria
2021-07-31,Daily ICU occupancy,47,Algeria
2021-08-01,Daily ICU occupancy,38,Algeria
2021-08-02,Daily ICU occupancy,29,Algeria
2021-08-03,Daily ICU occupancy,29,Algeria
2021-08-04,Daily ICU occupancy,37,Algeria
2021-08-05,Daily ICU occupancy,35,Algeria
2021-08-06,Daily ICU occupancy,52,Algeria
2021-08-07,Daily ICU occupancy,52,Algeria
2021-08-08,Daily ICU occupancy,48,Algeria
2021-08-09,Daily ICU occupancy,43,Algeria
2021-08-10,Daily ICU occupancy,32,Algeria
2021-08-11,Daily ICU occupancy,31,Algeria
2021-08-12,Daily ICU occupancy,38,Algeria
2021-08-13,Daily ICU occupancy,31,Algeria
2021-08-14,Daily ICU occupancy,36,Algeria
2021-08-15,Daily ICU occupancy,31,Algeria
2021-08-16,Daily ICU occupancy,33,Algeria
2021-08-17,Daily ICU occupancy,40,Algeria
2021-08-18,Daily ICU occupancy,30,Algeria
2021-08-19,Daily ICU occupancy,33,Algeria
2021-08-20,Daily ICU occupancy,32,Algeria
2021-08-21,Daily ICU occupancy,39,Algeria
2021-08-22,Daily ICU occupancy,37,Algeria
2021-08-23,Daily ICU occupancy,38,Algeria
2021-08-24,Daily ICU occupancy,38,Algeria
