date,indicator,value,entity
2020-07-11,Daily hospital occupancy,3911.0,Serbia
2020-07-12,Daily hospital occupancy,4091.0,Serbia
2020-07-13,Daily hospital occupancy,4294.0,Serbia
2020-07-14,Daily hospital occupancy,4574.0,Serbia
2020-07-15,Daily hospital occupancy,4858.0,Serbia
2020-07-16,Daily hospital occupancy,4662.0,Serbia
2020-07-17,Daily hospital occupancy,4716.0,Serbia
2020-07-18,Daily hospital occupancy,4776.0,Serbia
2020-07-19,Daily hospital occupancy,4735.0,Serbia
2020-07-20,Daily hospital occupancy,4762.0,Serbia
2020-07-21,Daily hospital occupancy,4722.0,Serbia
2020-07-22,Daily hospital occupancy,4619.0,Serbia
2020-07-23,Daily hospital occupancy,4649.0,Serbia
2020-07-24,Daily hospital occupancy,4575.0,Serbia
2020-07-25,Daily hospital occupancy,4544.0,Serbia
2020-07-26,Daily hospital occupancy,4568.0,Serbia
2020-07-27,Daily hospital occupancy,4571.0,Serbia
2020-07-28,Daily hospital occupancy,4531.0,Serbia
2020-07-29,Daily hospital occupancy,4501.0,Serbia
2020-07-30,Daily hospital occupancy,4353.0,Serbia
2020-07-31,Daily hospital occupancy,4305.0,Serbia
2020-08-01,Daily hospital occupancy,4256.0,Serbia
2020-08-02,Daily hospital occupancy,4196.0,Serbia
2020-08-03,Daily hospital occupancy,3554.0,Serbia
2020-08-04,Daily hospital occupancy,3430.0,Serbia
2020-08-05,Daily hospital occupancy,3315.0,Serbia
2020-08-06,Daily hospital occupancy,3224.0,Serbia
2020-08-07,Daily hospital occupancy,3154.0,Serbia
2020-08-08,Daily hospital occupancy,3096.0,Serbia
2020-08-09,Daily hospital occupancy,2999.0,Serbia
2020-08-10,Daily hospital occupancy,2873.0,Serbia
2020-08-11,Daily hospital occupancy,2817.0,Serbia
2020-08-12,Daily hospital occupancy,2454.0,Serbia
2020-08-13,Daily hospital occupancy,2220.0,Serbia
2020-08-14,Daily hospital occupancy,2128.0,Serbia
2020-08-15,Daily hospital occupancy,1947.0,Serbia
2020-08-16,Daily hospital occupancy,1897.0,Serbia
2020-08-17,Daily hospital occupancy,1612.0,Serbia
2020-08-18,Daily hospital occupancy,1507.0,Serbia
2020-08-19,Daily hospital occupancy,1456.0,Serbia
2020-08-20,Daily hospital occupancy,1245.0,Serbia
2020-08-21,Daily hospital occupancy,1194.0,Serbia
2020-08-22,Daily hospital occupancy,1116.0,Serbia
2020-08-23,Daily hospital occupancy,931.0,Serbia
2020-08-24,Daily hospital occupancy,881.0,Serbia
2020-08-25,Daily hospital occupancy,772.0,Serbia
2020-08-26,Daily hospital occupancy,734.0,Serbia
2020-08-27,Daily hospital occupancy,696.0,Serbia
2020-08-28,Daily hospital occupancy,673.0,Serbia
2020-08-29,Daily hospital occupancy,641.0,Serbia
2020-08-30,Daily hospital occupancy,626.0,Serbia
2020-08-31,Daily hospital occupancy,638.0,Serbia
2020-09-01,Daily hospital occupancy,579.0,Serbia
2020-09-02,Daily hospital occupancy,571.0,Serbia
2020-09-03,Daily hospital occupancy,545.0,Serbia
2020-09-04,Daily hospital occupancy,522.0,Serbia
2020-09-05,Daily hospital occupancy,489.0,Serbia
2020-09-06,Daily hospital occupancy,479.0,Serbia
2020-09-07,Daily hospital occupancy,487.0,Serbia
2020-09-08,Daily hospital occupancy,437.0,Serbia
2020-09-09,Daily hospital occupancy,407.0,Serbia
2020-09-10,Daily hospital occupancy,398.0,Serbia
2020-09-11,Daily hospital occupancy,393.0,Serbia
2020-09-12,Daily hospital occupancy,383.0,Serbia
2020-09-13,Daily hospital occupancy,390.0,Serbia
2020-09-14,Daily hospital occupancy,391.0,Serbia
2020-09-15,Daily hospital occupancy,365.0,Serbia
2020-09-16,Daily hospital occupancy,341.0,Serbia
2020-09-17,Daily hospital occupancy,320.0,Serbia
2020-09-18,Daily hospital occupancy,331.0,Serbia
2020-09-19,Daily hospital occupancy,323.0,Serbia
2020-09-20,Daily hospital occupancy,337.0,Serbia
2020-09-21,Daily hospital occupancy,330.0,Serbia
2020-09-22,Daily hospital occupancy,323.0,Serbia
2020-09-23,Daily hospital occupancy,315.0,Serbia
2020-09-24,Daily hospital occupancy,294.0,Serbia
2020-09-25,Daily hospital occupancy,276.0,Serbia
2020-09-26,Daily hospital occupancy,266.0,Serbia
2020-09-27,Daily hospital occupancy,274.0,Serbia
2020-09-28,Daily hospital occupancy,279.0,Serbia
2020-09-29,Daily hospital occupancy,261.0,Serbia
2020-09-30,Daily hospital occupancy,269.0,Serbia
2020-10-01,Daily hospital occupancy,276.0,Serbia
2020-10-02,Daily hospital occupancy,281.0,Serbia
2020-10-03,Daily hospital occupancy,276.0,Serbia
2020-10-04,Daily hospital occupancy,284.0,Serbia
2020-10-05,Daily hospital occupancy,289.0,Serbia
2020-10-06,Daily hospital occupancy,286.0,Serbia
2020-10-07,Daily hospital occupancy,283.0,Serbia
2020-10-08,Daily hospital occupancy,291.0,Serbia
2020-10-09,Daily hospital occupancy,301.0,Serbia
2020-10-10,Daily hospital occupancy,305.0,Serbia
2020-10-11,Daily hospital occupancy,315.0,Serbia
2020-10-12,Daily hospital occupancy,326.0,Serbia
2020-10-13,Daily hospital occupancy,329.0,Serbia
2020-10-14,Daily hospital occupancy,351.0,Serbia
2020-10-15,Daily hospital occupancy,359.0,Serbia
2020-10-16,Daily hospital occupancy,365.0,Serbia
2020-10-17,Daily hospital occupancy,372.0,Serbia
2020-10-18,Daily hospital occupancy,390.0,Serbia
2020-10-19,Daily hospital occupancy,408.0,Serbia
2020-10-20,Daily hospital occupancy,441.0,Serbia
2020-10-21,Daily hospital occupancy,490.0,Serbia
2020-10-22,Daily hospital occupancy,515.0,Serbia
2020-10-23,Daily hospital occupancy,530.0,Serbia
2020-10-24,Daily hospital occupancy,616.0,Serbia
2020-10-25,Daily hospital occupancy,694.0,Serbia
2020-10-26,Daily hospital occupancy,768.0,Serbia
2020-10-27,Daily hospital occupancy,823.0,Serbia
2020-10-28,Daily hospital occupancy,946.0,Serbia
2020-10-29,Daily hospital occupancy,1012.0,Serbia
2020-10-30,Daily hospital occupancy,1048.0,Serbia
2020-10-31,Daily hospital occupancy,1122.0,Serbia
2020-11-01,Daily hospital occupancy,1196.0,Serbia
2020-11-02,Daily hospital occupancy,1242.0,Serbia
2020-11-03,Daily hospital occupancy,1397.0,Serbia
2020-11-04,Daily hospital occupancy,2014.0,Serbia
2020-11-05,Daily hospital occupancy,2125.0,Serbia
2020-11-06,Daily hospital occupancy,2307.0,Serbia
2020-11-07,Daily hospital occupancy,2442.0,Serbia
2020-11-08,Daily hospital occupancy,2549.0,Serbia
2020-11-09,Daily hospital occupancy,2637.0,Serbia
2020-11-10,Daily hospital occupancy,2764.0,Serbia
2020-11-11,Daily hospital occupancy,2959.0,Serbia
2020-11-12,Daily hospital occupancy,3343.0,Serbia
2020-11-13,Daily hospital occupancy,3564.0,Serbia
2020-11-14,Daily hospital occupancy,3822.0,Serbia
2020-11-15,Daily hospital occupancy,3847.0,Serbia
2020-11-16,Daily hospital occupancy,3963.0,Serbia
2020-11-17,Daily hospital occupancy,4963.0,Serbia
2020-11-18,Daily hospital occupancy,5317.0,Serbia
2020-11-19,Daily hospital occupancy,5589.0,Serbia
2020-11-20,Daily hospital occupancy,5803.0,Serbia
2020-11-21,Daily hospital occupancy,6071.0,Serbia
2020-11-22,Daily hospital occupancy,6214.0,Serbia
2020-11-23,Daily hospital occupancy,6329.0,Serbia
2020-11-24,Daily hospital occupancy,6478.0,Serbia
2020-11-25,Daily hospital occupancy,6597.0,Serbia
2020-11-26,Daily hospital occupancy,6722.0,Serbia
2020-11-27,Daily hospital occupancy,6901.0,Serbia
2020-11-28,Daily hospital occupancy,7011.0,Serbia
2020-11-29,Daily hospital occupancy,7256.0,Serbia
2020-11-30,Daily hospital occupancy,7368.0,Serbia
2020-12-01,Daily hospital occupancy,7499.0,Serbia
2020-12-02,Daily hospital occupancy,7611.0,Serbia
