entity,indicator,date,value
Luxembourg,Daily hospital occupancy,2020-07-26,61.0
Luxembourg,Daily hospital occupancy,2020-07-27,55.0
Luxembourg,Daily hospital occupancy,2020-07-28,59.0
Luxembourg,Daily hospital occupancy,2020-07-29,63.0
Luxembourg,Daily hospital occupancy,2020-07-30,55.0
Luxembourg,Daily hospital occupancy,2020-07-31,53.0
Luxembourg,Daily hospital occupancy,2020-08-01,57.0
Luxembourg,Daily hospital occupancy,2020-08-02,61.0
Luxembourg,Daily hospital occupancy,2020-08-03,59.0
Luxembourg,Daily hospital occupancy,2020-08-04,47.0
Luxembourg,Daily hospital occupancy,2020-08-05,51.0
Luxembourg,Daily hospital occupancy,2020-08-06,48.0
Luxembourg,Daily hospital occupancy,2020-08-07,49.0
Luxembourg,Daily hospital occupancy,2020-08-08,47.0
Luxembourg,Daily hospital occupancy,2020-08-09,41.0
Luxembourg,Daily hospital occupancy,2020-08-10,45.0
Luxembourg,Daily hospital occupancy,2020-08-11,44.0
Luxembourg,Daily hospital occupancy,2020-08-12,38.0
Luxembourg,Daily hospital occupancy,2020-08-13,38.0
Luxembourg,Daily hospital occupancy,2020-08-14,44.0
Luxembourg,Daily hospital occupancy,2020-08-15,32.0
Luxembourg,Daily hospital occupancy,2020-08-16,37.0
Luxembourg,Daily hospital occupancy,2020-08-17,32.0
Luxembourg,Daily hospital occupancy,2020-08-18,33.0
Luxembourg,Daily hospital occupancy,2020-08-19,34.0
Luxembourg,Daily hospital occupancy,2020-08-20,40.0
Luxembourg,Daily hospital occupancy,2020-08-21,27.0
Luxembourg,Daily hospital occupancy,2020-08-22,32.0
Luxembourg,Daily hospital occupancy,2020-08-23,31.0
Luxembourg,Daily hospital occupancy,2020-08-24,32.0
Luxembourg,Daily hospital occupancy,2020-08-25,33.0
Luxembourg,Daily hospital occupancy,2020-08-26,27.0
Luxembourg,Daily hospital occupancy,2020-08-27,30.0
Luxembourg,Daily hospital occupancy,2020-08-28,25.0
Luxembourg,Daily hospital occupancy,2020-08-29,23.0
Luxembourg,Daily hospital occupancy,2020-08-30,27.0
Luxembourg,Daily hospital occupancy,2020-08-31,28.0
Luxembourg,Daily hospital occupancy,2020-09-01,16.0
