date,people_vaccinated,people_fully_vaccinated,total_boosters,total_vaccinations,location,source_url,vaccine
2-Nov-21,,,904284.0,904284.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
3-Nov-21,,,920272.0,920272.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
4-Nov-21,,,920705.0,920705.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
5-Nov-21,,,950755.0,950755.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
6-Nov-21,,,974521.0,974521.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
7-Nov-21,,,989177.0,989177.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
8-Nov-21,,,1007107.0,1007107.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
9-Nov-21,,,1030981.0,1030981.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
10-Nov-21,,,1051704.0,1051704.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
11-Nov-21,,,1071750.0,1071750.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
12-Nov-21,,,1100571.0,1100571.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
13-Nov-21,,,1126162.0,1126162.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
14-Nov-21,,,1143084.0,1143084.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
15-Nov-21,,,1161808.0,1161808.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
16-Nov-21,,,1183150.0,1183150.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
17-Nov-21,,,1199803.0,1199803.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
18-Nov-21,,,1217083.0,1217083.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
19-Nov-21,,,1243250.0,1243250.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
20-Nov-21,,,1267379.0,1267379.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
21-Nov-21,,,1284419.0,1284419.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
22-Nov-21,,,1302369.0,1302369.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
23-Nov-21,,,1318930.0,1318930.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
24-Nov-21,,,1332862.0,1332862.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
25-Nov-21,,,1346999.0,1346999.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
26-Nov-21,,,1372780.0,1372780.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
27-Nov-21,,,1396077.0,1396077.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
28-Nov-21,,,1410034.0,1410034.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
29-Nov-21,,,1425176.0,1425176.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
30-Nov-21,,,1447310.0,1447310.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
1-Dec-21,,,1462125.0,1462125.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
2-Dec-21,,,1475782.0,1475782.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
3-Dec-21,,,1498677.0,1498677.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
4-Dec-21,,,1520068.0,1520068.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
5-Dec-21,,,1534906.0,1534906.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
6-Dec-21,,,1550826.0,1550826.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
7-Dec-21,,,1570439.0,1570439.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
8-Dec-21,,,1586089.0,1586089.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
9-Dec-21,,,1600343.0,1600343.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
10-Dec-21,,,1623840.0,1623840.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
11-Dec-21,,,1645604.0,1645604.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
12-Dec-21,,,1659991.0,1659991.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
13-Dec-21,,,1676863.0,1676863.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
14-Dec-21,,,1702659.0,1702659.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
15-Dec-21,,,1722656.0,1722656.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
16-Dec-21,,,1744290.0,1744290.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
17-Dec-21,,,1770454.0,1770454.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
18-Dec-21,,,1795511.0,1795511.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
19-Dec-21,,,1815158.0,1815158.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
20-Dec-21,,,1843894.0,1843894.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
21-Dec-21,,,1874107.0,1874107.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
22-Dec-21,,,1906771.0,1906771.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
23-Dec-21,,,1942525.0,1942525.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
24-Dec-21,,,1965504.0,1965504.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
25-Dec-21,,,1965845.0,1965845.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
26-Dec-21,,,2008796.0,2008796.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
27-Dec-21,,,2049896.0,2049896.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
28-Dec-21,,,2096262.0,2096262.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
29-Dec-21,,,2139968.0,2139968.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
30-Dec-21,,,2183377.0,2183377.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
31-Dec-21,,,2207363.0,2207363.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
1-Jan-22,,,2207704.0,2207704.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
2-Jan-22,,,2249000.0,2249000.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
3-Jan-22,,,2287525.0,2287525.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
4-Jan-22,,,2324965.0,2324965.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
5-Jan-22,,,2360318.0,2360318.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
6-Jan-22,,,2400940.0,2400940.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
7-Jan-22,,,2451783.0,2451783.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
8-Jan-22,,,2501117.0,2501117.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
9-Jan-22,,,2542705.0,2542705.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,"Moderna, Pfizer/BioNTech, Sinopharm/Beijing, Sinovac"
10-Jan-22,,,2584347.0,2584347.0,Singapore,https://data.gov.sg/dataset/covid-19-vaccination,
