Country,Year,0-17_fully,0-4_fully,0-9_fully,10-14_fully,10-19_fully,12-15_fully,12-17_fully,15-17_fully,16-19_fully,18-24_fully,18-29_fully,20-29_fully,25-34_fully,25-49_fully,30-39_fully,35-44_fully,40-49_fully,45-54_fully,5-11_fully,5-9_fully,50-54_fully,50-59_fully,55-59_fully,55-64_fully,60-64_fully,60-69_fully,65-69_fully,65-74_fully,70-74_fully,70-79_fully,75+_fully,75-79_fully,80+_fully,80-89_fully,90-99_fully,0-17_start,0-4_start,0-9_start,10-14_start,10-19_start,12-15_start,12-17_start,15-17_start,16-19_start,18-24_start,18-29_start,20-29_start,25-34_start,25-49_start,30-39_start,35-44_start,40-49_start,45-54_start,5-11_start,5-9_start,50-54_start,50-59_start,55-59_start,55-64_start,60-64_start,60-69_start,65-69_start,65-74_start,70-74_start,70-79_start,75+_start,75-79_start,80+_start,80-89_start,90-99_start,0-17_booster,0-4_booster,0-9_booster,10-14_booster,10-19_booster,12-15_booster,12-17_booster,15-17_booster,16-19_booster,18-24_booster,18-29_booster,20-29_booster,25-34_booster,25-49_booster,30-39_booster,35-44_booster,40-49_booster,45-54_booster,5-11_booster,5-9_booster,50-54_booster,50-59_booster,55-59_booster,55-64_booster,60-64_booster,60-69_booster,65-69_booster,65-74_booster,70-74_booster,70-79_booster,75+_booster,75-79_booster,80+_booster,80-89_booster,90-99_booster,0-17_partly,0-4_partly,0-9_partly,10-14_partly,10-19_partly,12-15_partly,12-17_partly,15-17_partly,16-19_partly,18-24_partly,18-29_partly,20-29_partly,25-34_partly,25-49_partly,30-39_partly,35-44_partly,40-49_partly,45-54_partly,5-11_partly,5-9_partly,50-54_partly,50-59_partly,55-59_partly,55-64_partly,60-64_partly,60-69_partly,65-69_partly,65-74_partly,70-74_partly,70-79_partly,75+_partly,75-79_partly,80+_partly,80-89_partly,90-99_partly
Austria,350,,0.1,,28.97,,,,65.12,,69.8,,,,72.82,,,,,,4.1,,80.13,,,,88.82,,,,84.77,,,101.79,,,,0.27,,40.65,,,,73.43,,76.05,,,,77.92,,,,,,15.63,,83.77,,,,91.89,,,,87.21,,,105.81,,,,0.0,,0.92,,,,6.11,,24.65,,,,35.38,,,,,,0.0,,51.28,,,,65.84,,,,69.53,,,84.45,,,,0.17,,11.68,,,,8.31,,6.25,,,,5.1,,,,,,11.53,,3.64,,,,3.07,,,,2.44,,,4.02,,
Austria,357,,0.13,,31.55,,,,66.21,,70.48,,,,73.38,,,,,,6.76,,80.52,,,,89.2,,,,85.05,,,102.13,,,,0.31,,41.79,,,,74.07,,76.47,,,,78.21,,,,,,16.93,,83.95,,,,92.1,,,,87.4,,,106.17,,,,0.0,,1.58,,,,8.67,,28.32,,,,38.43,,,,,,0.0,,54.56,,,,68.9,,,,71.46,,,85.74,,,,0.18,,10.24,,,,7.86,,5.99,,,,4.83,,,,,,10.17,,3.43,,,,2.9,,,,2.35,,,4.04,,
Austria,364,,0.15,,33.9,,,,67.14,,71.02,,,,73.83,,,,,,9.42,,80.83,,,,89.5,,,,85.25,,,102.37,,,,0.33,,42.84,,,,74.67,,76.76,,,,78.41,,,,,,18.01,,84.06,,,,92.21,,,,87.49,,,106.33,,,,0.0,,2.27,,,,10.98,,30.98,,,,40.67,,,,,,0.01,,56.8,,,,70.67,,,,72.44,,,86.36,,,,0.18,,8.94,,,,7.53,,5.74,,,,4.58,,,,,,8.59,,3.23,,,,2.71,,,,2.24,,,3.96,,
Austria,371,,0.18,,36.54,,,,68.36,,71.76,,,,74.44,,,,,,12.66,,81.22,,,,89.9,,,,85.56,,,102.79,,,,0.37,,44.22,,,,75.39,,77.16,,,,78.67,,,,,,19.51,,84.18,,,,92.31,,,,87.58,,,106.49,,,,0.0,,3.56,,,,15.0,,34.47,,,,43.59,,,,,,0.01,,59.41,,,,72.71,,,,73.48,,,87.02,,,,0.19,,7.68,,,,7.03,,5.4,,,,4.23,,,,,,6.85,,2.96,,,,2.41,,,,2.02,,,3.7,,
Austria,378,,0.25,,38.48,,,,69.37,,72.48,,,,75.04,,,,,,15.14,,81.64,,,,90.4,,,,85.99,,,103.45,,,,0.49,,45.37,,,,76.07,,77.62,,,,78.99,,,,,,21.02,,84.35,,,,92.48,,,,87.73,,,106.75,,,,0.0,,4.66,,,,18.6,,37.97,,,,47.14,,,,,,0.01,,62.51,,,,75.29,,,,75.02,,,88.08,,,,0.24,,6.89,,,,6.7,,5.14,,,,3.95,,,,,,5.88,,2.71,,,,2.08,,,,1.74,,,3.3,,
Austria,382,,0.26,,38.77,,,,69.56,,72.64,,,,75.17,,,,,,15.47,,81.74,,,,90.49,,,,86.08,,,103.58,,,,0.53,,45.56,,,,76.22,,77.77,,,,79.09,,,,,,21.28,,84.4,,,,92.53,,,,87.77,,,106.83,,,,0.0,,4.85,,,,19.28,,38.84,,,,47.96,,,,,,0.01,,63.18,,,,75.85,,,,75.36,,,88.34,,,,0.27,,6.79,,,,6.66,,5.13,,,,3.92,,,,,,5.81,,2.66,,,,2.04,,,,1.69,,,3.25,,
Belgium,7,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,0.0,,,,,,,,,0.04,,,,0.12,,,,,,,,0.17,,,,0.17,,,,0.38,,,2.3,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,0.0,,,,,,,,,0.04,,,,0.12,,,,,,,,0.17,,,,0.17,,,,0.38,,,2.3,,
Belgium,14,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,0.0,,,,,,,,,0.24,,,,0.53,,,,,,,,0.75,,,,0.72,,,,1.58,,,10.52,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,0.0,,,,,,,,,0.24,,,,0.53,,,,,,,,0.75,,,,0.72,,,,1.58,,,10.52,,
Belgium,21,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,0.01,,,,0.01,,,,0.01,,,0.07,,,0.04,,,,,,,,,0.99,,,,1.64,,,,,,,,2.05,,,,1.63,,,,2.62,,,15.17,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,0.04,,,,,,,,,0.99,,,,1.64,,,,,,,,2.04,,,,1.62,,,,2.61,,,15.1,,
Belgium,28,0.0,,,,,,,,,0.04,,,,0.11,,,,,,,,0.16,,,,0.16,,,,0.36,,,2.15,,,0.07,,,,,,,,,1.53,,,,2.39,,,,,,,,2.9,,,,2.17,,,,3.05,,,16.44,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,0.07,,,,,,,,,1.49,,,,2.28,,,,,,,,2.74,,,,2.01,,,,2.69,,,14.29,,
Belgium,35,0.0,,,,,,,,,0.23,,,,0.51,,,,,,,,0.73,,,,0.69,,,,1.51,,,9.99,,,0.07,,,,,,,,,1.83,,,,2.93,,,,,,,,3.5,,,,2.56,,,,3.28,,,17.07,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,0.07,,,,,,,,,1.6,,,,2.42,,,,,,,,2.77,,,,1.87,,,,1.77,,,7.08,,
Belgium,42,0.04,,,,,,,,,0.93,,,,1.5,,,,,,,,1.92,,,,1.56,,,,2.53,,,14.51,,,0.08,,,,,,,,,2.03,,,,3.33,,,,,,,,4.02,,,,2.86,,,,3.42,,,17.38,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,0.04,,,,,,,,,1.1,,,,1.83,,,,,,,,2.1,,,,1.3,,,,0.89,,,2.87,,
Belgium,49,0.06,,,,,,,,,1.48,,,,2.28,,,,,,,,2.8,,,,2.11,,,,2.95,,,15.78,,,0.08,,,,,,,,,2.48,,,,4.03,,,,,,,,4.75,,,,3.21,,,,3.57,,,17.53,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,0.02,,,,,,,,,1.0,,,,1.75,,,,,,,,1.95,,,,1.1,,,,0.62,,,1.75,,
Belgium,56,0.07,,,,,,,,,1.73,,,,2.71,,,,,,,,3.28,,,,2.42,,,,3.18,,,16.46,,,0.08,,,,,,,,,3.2,,,,5.4,,,,,,,,6.16,,,,3.68,,,,3.74,,,17.66,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,0.01,,,,,,,,,1.47,,,,2.69,,,,,,,,2.88,,,,1.26,,,,0.56,,,1.2,,
Belgium,63,0.07,,,,,,,,,1.93,,,,3.13,,,,,,,,3.77,,,,2.72,,,,3.31,,,16.77,,,0.1,,,,,,,,,4.41,,,,7.31,,,,,,,,8.14,,,,4.65,,,,4.39,,,18.78,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,0.03,,,,,,,,,2.48,,,,4.18,,,,,,,,4.37,,,,1.93,,,,1.08,,,2.01,,
Belgium,70,0.08,,,,,,,,,2.34,,,,3.75,,,,,,,,4.48,,,,3.13,,,,3.47,,,16.95,,,0.11,,,,,,,,,5.52,,,,8.87,,,,,,,,9.85,,,,6.34,,,,6.08,,,20.84,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,0.03,,,,,,,,,3.18,,,,5.12,,,,,,,,5.37,,,,3.21,,,,2.61,,,3.89,,
Belgium,77,0.08,,,,,,,,,2.84,,,,4.49,,,,,,,,5.39,,,,3.6,,,,3.63,,,17.09,,,0.12,,,,,,,,,6.5,,,,9.88,,,,,,,,11.32,,,,8.69,,,,11.36,,,34.03,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,0.04,,,,,,,,,3.66,,,,5.39,,,,,,,,5.93,,,,5.09,,,,7.73,,,16.94,,
Belgium,84,0.09,,,,,,,,,3.37,,,,5.19,,,,,,,,6.34,,,,4.31,,,,4.13,,,18.1,,,0.12,,,,,,,,,7.05,,,,10.54,,,,,,,,12.23,,,,10.54,,,,18.61,,,51.69,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,0.03,,,,,,,,,3.68,,,,5.35,,,,,,,,5.89,,,,6.23,,,,14.48,,,33.59,,
Belgium,91,0.1,,,,,,,,,3.83,,,,5.72,,,,,,,,7.23,,,,5.41,,,,4.98,,,19.12,,,0.13,,,,,,,,,7.43,,,,11.06,,,,,,,,12.94,,,,12.52,,,,26.56,,,73.8,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,0.03,,,,,,,,,3.6,,,,5.34,,,,,,,,5.71,,,,7.11,,,,21.58,,,54.68,,
Belgium,98,0.11,,,,,,,,,4.1,,,,6.05,,,,,,,,7.68,,,,6.05,,,,6.36,,,21.49,,,0.14,,,,,,,,,7.77,,,,11.52,,,,,,,,13.78,,,,17.51,,,,52.55,,,80.87,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,0.03,,,,,,,,,3.67,,,,5.47,,,,,,,,6.1,,,,11.46,,,,46.19,,,59.38,,
Belgium,105,0.11,,,,,,,,,4.29,,,,6.3,,,,,,,,8.01,,,,6.66,,,,8.38,,,29.05,,,0.14,,,,,,,,,8.26,,,,11.94,,,,,,,,15.36,,,,25.34,,,,77.91,,,83.3,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,0.03,,,,,,,,,3.97,,,,5.64,,,,,,,,7.35,,,,18.68,,,,69.53,,,54.25,,
Belgium,112,0.12,,,,,,,,,4.42,,,,6.47,,,,,,,,8.2,,,,7.02,,,,9.27,,,29.75,,,0.15,,,,,,,,,8.82,,,,12.56,,,,,,,,19.06,,,,40.71,,,,88.37,,,84.47,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,0.03,,,,,,,,,4.4,,,,6.09,,,,,,,,10.86,,,,33.69,,,,79.1,,,54.72,,
Belgium,119,0.12,,,,,,,,,4.64,,,,6.75,,,,,,,,8.63,,,,8.13,,,,12.96,,,32.83,,,0.17,,,,,,,,,9.44,,,,13.43,,,,,,,,23.98,,,,57.57,,,,90.15,,,85.55,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,0.05,,,,,,,,,4.8,,,,6.68,,,,,,,,15.35,,,,49.44,,,,77.19,,,52.72,,
Belgium,126,0.13,,,,,,,,,4.98,,,,7.25,,,,,,,,9.54,,,,10.38,,,,20.35,,,51.75,,,0.19,,,,,,,,,10.09,,,,15.78,,,,,,,,32.9,,,,75.37,,,,91.62,,,86.81,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,0.06,,,,,,,,,5.11,,,,8.53,,,,,,,,23.36,,,,64.99,,,,71.27,,,35.06,,
Belgium,133,0.13,,,,,,,,,5.37,,,,7.81,,,,,,,,10.51,,,,13.01,,,,40.21,,,56.87,,,0.21,,,,,,,,,10.77,,,,18.8,,,,,,,,41.24,,,,79.47,,,,92.48,,,87.49,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,0.08,,,,,,,,,5.4,,,,10.99,,,,,,,,30.73,,,,66.46,,,,52.27,,,30.62,,
Belgium,140,0.15,,,,,,,,,6.43,,,,9.38,,,,,,,,13.1,,,,19.27,,,,52.54,,,58.94,,,0.23,,,,,,,,,11.43,,,,23.0,,,,,,,,56.73,,,,82.34,,,,93.13,,,88.17,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,0.08,,,,,,,,,5.0,,,,13.62,,,,,,,,43.63,,,,63.07,,,,40.59,,,29.23,,
Belgium,147,0.17,,,,,,,,,7.64,,,,11.49,,,,,,,,17.91,,,,31.4,,,,60.71,,,60.39,,,0.25,,,,,,,,,12.38,,,,27.02,,,,,,,,60.57,,,,84.2,,,,93.44,,,88.53,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,0.08,,,,,,,,,4.74,,,,15.53,,,,,,,,42.66,,,,52.8,,,,32.73,,,28.14,,
Belgium,154,0.18,,,,,,,,,8.8,,,,13.89,,,,,,,,23.35,,,,46.41,,,,63.11,,,62.72,,,0.3,,,,,,,,,14.49,,,,33.1,,,,,,,,71.78,,,,89.27,,,,93.87,,,88.98,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,0.12,,,,,,,,,5.69,,,,19.21,,,,,,,,48.43,,,,42.86,,,,30.76,,,26.26,,
Belgium,161,0.2,,,,,,,,,10.03,,,,16.94,,,,,,,,32.56,,,,60.78,,,,67.53,,,73.64,,,0.38,,,,,,,,,17.52,,,,41.23,,,,,,,,83.37,,,,90.63,,,,94.21,,,89.31,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,0.18,,,,,,,,,7.49,,,,24.29,,,,,,,,50.81,,,,29.85,,,,26.68,,,15.67,,
Belgium,168,0.22,,,,,,,,,11.19,,,,21.01,,,,,,,,39.17,,,,64.91,,,,70.82,,,81.02,,,0.64,,,,,,,,,24.46,,,,56.59,,,,,,,,85.9,,,,91.18,,,,94.49,,,89.58,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,0.42,,,,,,,,,13.27,,,,35.58,,,,,,,,46.73,,,,26.27,,,,23.67,,,8.56,,
Belgium,175,0.32,,,,,,,,,14.19,,,,24.64,,,,,,,,44.55,,,,67.23,,,,73.43,,,84.67,,,2.15,,,,,,,,,38.02,,,,68.07,,,,,,,,86.69,,,,91.52,,,,94.7,,,89.78,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,1.83,,,,,,,,,23.83,,,,43.43,,,,,,,,42.14,,,,24.29,,,,21.27,,,5.11,,
Belgium,182,0.44,,,,,,,,,16.43,,,,28.3,,,,,,,,48.51,,,,70.92,,,,77.66,,,86.34,,,4.1,,,,,,,,,51.98,,,,74.43,,,,,,,,87.17,,,,91.78,,,,94.86,,,89.93,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,3.66,,,,,,,,,35.55,,,,46.13,,,,,,,,38.66,,,,20.86,,,,17.2,,,3.59,,
Belgium,189,0.54,,,,,,,,,19.41,,,,35.03,,,,,,,,59.69,,,,79.79,,,,90.4,,,87.39,,,5.34,,,,,,,,,61.86,,,,75.77,,,,,,,,87.55,,,,92.03,,,,95.08,,,90.1,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,4.8,,,,,,,,,42.45,,,,40.74,,,,,,,,27.86,,,,12.24,,,,4.68,,,2.71,,
Belgium,196,0.81,,,,,,,,,23.44,,,,42.98,,,,,,,,73.51,,,,84.3,,,,92.95,,,87.92,,,7.98,,,,,,,,,67.95,,,,76.84,,,,,,,,88.0,,,,92.36,,,,95.36,,,90.35,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,7.17,,,,,,,,,44.51,,,,33.86,,,,,,,,14.49,,,,8.06,,,,2.41,,,2.43,,
Belgium,203,1.4,,,,,,,,,31.11,,,,55.9,,,,,,,,77.94,,,,87.52,,,,93.71,,,88.32,,,11.24,,,,,,,,,70.01,,,,77.5,,,,,,,,88.37,,,,92.61,,,,95.55,,,90.52,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,9.84,,,,,,,,,38.9,,,,21.6,,,,,,,,10.43,,,,5.09,,,,1.84,,,2.2,,
Belgium,210,3.05,,,,,,,,,42.58,,,,66.63,,,,,,,,81.01,,,,90.56,,,,94.28,,,88.69,,,15.4,,,,,,,,,71.27,,,,78.11,,,,,,,,88.7,,,,92.82,,,,95.7,,,90.65,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,12.35,,,,,,,,,28.69,,,,11.48,,,,,,,,7.69,,,,2.26,,,,1.42,,,1.96,,
Belgium,217,5.4,,,,,,,,,54.75,,,,73.25,,,,,,,,83.37,,,,91.46,,,,94.7,,,88.94,,,19.9,,,,,,,,,72.46,,,,78.77,,,,,,,,89.03,,,,93.04,,,,95.85,,,90.75,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,14.5,,,,,,,,,17.71,,,,5.52,,,,,,,,5.66,,,,1.58,,,,1.15,,,1.81,,
Belgium,224,7.73,,,,,,,,,63.41,,,,75.83,,,,,,,,87.64,,,,92.2,,,,95.0,,,89.15,,,22.11,,,,,,,,,73.41,,,,79.35,,,,,,,,89.3,,,,93.2,,,,95.96,,,90.84,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,14.38,,,,,,,,,10.0,,,,3.52,,,,,,,,1.66,,,,1.0,,,,0.96,,,1.69,,
Belgium,231,12.23,,,,,,,,,68.51,,,,76.91,,,,,,,,88.13,,,,92.45,,,,95.16,,,89.27,,,23.23,,,,,,,,,74.2,,,,79.86,,,,,,,,89.49,,,,93.3,,,,96.04,,,90.9,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,11.0,,,,,,,,,5.69,,,,2.95,,,,,,,,1.36,,,,0.85,,,,0.88,,,1.63,,
Belgium,238,18.15,,,,,,,,,70.72,,,,77.78,,,,,,,,88.56,,,,92.68,,,,95.34,,,89.4,,,24.19,,,,,,,,,74.99,,,,80.33,,,,,,,,89.65,,,,93.39,,,,96.11,,,90.96,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,6.04,,,,,,,,,4.27,,,,2.55,,,,,,,,1.09,,,,0.71,,,,0.77,,,1.56,,
Belgium,245,21.37,,,,,,,,,72.03,,,,78.49,,,,,,,,88.88,,,,92.85,,,,95.46,,,89.48,,,25.1,,,,,,,,,75.81,,,,80.8,,,,,,,,89.8,,,,93.47,,,,96.17,,,91.0,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,3.73,,,,,,,,,3.78,,,,2.31,,,,,,,,0.92,,,,0.62,,,,0.71,,,1.52,,
Belgium,252,22.54,,,,,,,,,72.94,,,,79.04,,,,,,,,89.09,,,,92.96,,,,95.54,,,89.53,,,25.73,,,,,,,,,76.47,,,,81.18,,,,,,,,89.94,,,,93.55,,,,96.22,,,91.04,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,0.01,,,,0.01,,,0.01,,,3.19,,,,,,,,,3.53,,,,2.14,,,,,,,,0.85,,,,0.59,,,,0.68,,,1.51,,
Belgium,259,23.43,,,,,,,,,73.82,,,,79.58,,,,,,,,89.28,,,,93.06,,,,95.61,,,89.58,,,26.15,,,,,,,,,77.1,,,,81.52,,,,,,,,90.07,,,,93.62,,,,96.27,,,91.08,,,0.0,,,,,,,,,0.02,,,,0.08,,,,,,,,0.2,,,,0.36,,,,0.44,,,0.21,,,2.72,,,,,,,,,3.28,,,,1.94,,,,,,,,0.79,,,,0.56,,,,0.66,,,1.5,,
Belgium,266,24.44,,,,,,,,,74.7,,,,80.1,,,,,,,,89.48,,,,93.16,,,,95.68,,,89.63,,,26.59,,,,,,,,,77.82,,,,81.91,,,,,,,,90.23,,,,93.72,,,,96.33,,,91.13,,,0.01,,,,,,,,,0.06,,,,0.26,,,,,,,,0.78,,,,1.47,,,,2.32,,,1.62,,,2.15,,,,,,,,,3.12,,,,1.81,,,,,,,,0.75,,,,0.56,,,,0.65,,,1.5,,
Belgium,273,25.25,,,,,,,,,75.55,,,,80.59,,,,,,,,89.65,,,,93.25,,,,95.74,,,89.67,,,26.99,,,,,,,,,78.48,,,,82.27,,,,,,,,90.37,,,,93.8,,,,96.39,,,91.17,,,0.02,,,,,,,,,0.14,,,,0.55,,,,,,,,1.67,,,,3.27,,,,5.01,,,4.39,,,1.74,,,,,,,,,2.93,,,,1.68,,,,,,,,0.72,,,,0.55,,,,0.65,,,1.5,,
Belgium,280,25.73,,,,,,,,,76.16,,,,80.92,,,,,,,,89.77,,,,93.33,,,,95.8,,,89.75,,,27.28,,,,,,,,,78.99,,,,82.55,,,,,,,,90.48,,,,93.88,,,,96.44,,,91.22,,,0.03,,,,,,,,,0.21,,,,0.82,,,,,,,,2.45,,,,4.55,,,,6.76,,,16.47,,,1.55,,,,,,,,,2.83,,,,1.63,,,,,,,,0.71,,,,0.55,,,,0.64,,,1.47,,
Belgium,287,26.19,,,,,,,,,76.84,,,,81.28,,,,,,,,89.91,,,,93.41,,,,95.86,,,89.83,,,27.56,,,,,,,,,79.49,,,,82.81,,,,,,,,90.58,,,,93.94,,,,96.49,,,91.29,,,0.04,,,,,,,,,0.25,,,,0.94,,,,,,,,2.77,,,,5.37,,,,8.75,,,31.87,,,1.37,,,,,,,,,2.65,,,,1.53,,,,,,,,0.67,,,,0.53,,,,0.63,,,1.46,,
Belgium,294,26.52,,,,,,,,,77.41,,,,81.61,,,,,,,,90.04,,,,93.49,,,,95.92,,,89.91,,,27.83,,,,,,,,,79.94,,,,83.09,,,,,,,,90.69,,,,94.01,,,,96.54,,,91.35,,,0.04,,,,,,,,,0.28,,,,1.01,,,,,,,,2.97,,,,6.56,,,,12.07,,,39.49,,,1.31,,,,,,,,,2.53,,,,1.48,,,,,,,,0.65,,,,0.52,,,,0.62,,,1.44,,
Belgium,301,26.87,,,,,,,,,78.03,,,,81.96,,,,,,,,90.18,,,,93.57,,,,95.98,,,89.98,,,28.19,,,,,,,,,80.41,,,,83.4,,,,,,,,90.82,,,,94.09,,,,96.6,,,91.43,,,0.05,,,,,,,,,0.31,,,,1.11,,,,,,,,3.22,,,,8.16,,,,16.2,,,46.45,,,1.32,,,,,,,,,2.38,,,,1.44,,,,,,,,0.64,,,,0.52,,,,0.62,,,1.45,,
Belgium,308,27.1,,,,,,,,,78.5,,,,82.23,,,,,,,,90.29,,,,93.64,,,,96.03,,,90.02,,,28.49,,,,,,,,,80.89,,,,83.7,,,,,,,,90.94,,,,94.17,,,,96.66,,,91.47,,,0.05,,,,,,,,,0.34,,,,1.17,,,,,,,,3.38,,,,9.66,,,,20.32,,,49.97,,,1.39,,,,,,,,,2.39,,,,1.47,,,,,,,,0.65,,,,0.53,,,,0.63,,,1.45,,
Belgium,315,27.39,,,,,,,,,78.97,,,,82.51,,,,,,,,90.4,,,,93.71,,,,96.08,,,90.07,,,28.79,,,,,,,,,81.32,,,,83.98,,,,,,,,91.04,,,,94.24,,,,96.71,,,91.52,,,0.06,,,,,,,,,0.39,,,,1.3,,,,,,,,3.62,,,,11.58,,,,25.57,,,54.72,,,1.4,,,,,,,,,2.35,,,,1.47,,,,,,,,0.64,,,,0.53,,,,0.63,,,1.45,,
Belgium,322,27.77,,,,,,,,,79.51,,,,82.82,,,,,,,,90.52,,,,93.78,,,,96.14,,,90.14,,,29.15,,,,,,,,,81.81,,,,84.3,,,,,,,,91.17,,,,94.32,,,,96.77,,,91.59,,,0.06,,,,,,,,,0.69,,,,1.93,,,,,,,,4.54,,,,15.41,,,,36.98,,,65.06,,,1.38,,,,,,,,,2.3,,,,1.48,,,,,,,,0.65,,,,0.54,,,,0.63,,,1.45,,
Belgium,329,28.11,,,,,,,,,79.97,,,,83.12,,,,,,,,90.63,,,,93.86,,,,96.19,,,90.19,,,29.46,,,,,,,,,82.22,,,,84.59,,,,,,,,91.29,,,,94.39,,,,96.84,,,91.65,,,0.09,,,,,,,,,2.3,,,,4.48,,,,,,,,7.89,,,,21.82,,,,54.4,,,71.8,,,1.35,,,,,,,,,2.25,,,,1.47,,,,,,,,0.66,,,,0.53,,,,0.65,,,1.46,,
Belgium,336,28.42,,,,,,,,,80.38,,,,83.38,,,,,,,,90.73,,,,93.92,,,,96.24,,,90.24,,,29.68,,,,,,,,,82.49,,,,84.79,,,,,,,,91.37,,,,94.45,,,,96.88,,,91.71,,,0.16,,,,,,,,,5.01,,,,8.19,,,,,,,,14.19,,,,32.28,,,,69.22,,,75.49,,,1.26,,,,,,,,,2.11,,,,1.41,,,,,,,,0.64,,,,0.53,,,,0.64,,,1.47,,
Belgium,343,28.72,,,,,,,,,80.79,,,,83.64,,,,,,,,90.83,,,,93.98,,,,96.29,,,90.29,,,29.81,,,,,,,,,82.72,,,,84.96,,,,,,,,91.44,,,,94.5,,,,96.93,,,91.76,,,0.23,,,,,,,,,7.59,,,,11.71,,,,,,,,22.98,,,,46.82,,,,79.4,,,77.78,,,1.09,,,,,,,,,1.93,,,,1.32,,,,,,,,0.61,,,,0.52,,,,0.64,,,1.47,,
