location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
Israel,2021-03-15,20,29,71.1,51.5
Israel,2021-03-15,30,39,77.7,58.9
Israel,2021-03-15,40,49,82.9,68.5
Israel,2021-03-15,5,11,,
Israel,2021-03-15,50,59,87.3,75.6
Israel,2021-03-15,60,69,87.9,80.9
Israel,2021-03-15,70,79,96.4,91.2
Israel,2021-03-15,80,89,93.6,88.0
Israel,2021-03-15,90,99,96.2,89.1
Israel,2021-03-16,12,15,,
Israel,2021-03-16,16,19,,
Israel,2021-03-16,20,29,69.9,53.0
Israel,2021-03-16,30,39,75.8,60.2
Israel,2021-03-16,40,49,81.4,69.4
Israel,2021-03-16,5,11,,
Israel,2021-03-16,50,59,86.4,76.3
Israel,2021-03-16,60,69,87.9,81.3
Israel,2021-03-16,70,79,96.5,91.5
Israel,2021-03-16,80,89,93.8,88.3
Israel,2021-03-16,90,99,96.3,89.4
Israel,2021-03-17,12,15,,
Israel,2021-03-17,16,19,,
Israel,2021-03-17,20,29,70.4,54.7
Israel,2021-03-17,30,39,76.1,61.8
Israel,2021-03-17,40,49,81.6,70.4
Israel,2021-03-17,5,11,,
Israel,2021-03-17,50,59,86.6,77.1
Israel,2021-03-17,60,69,88.0,81.8
Israel,2021-03-17,70,79,96.6,91.9
Israel,2021-03-17,80,89,93.9,88.7
Israel,2021-03-17,90,99,96.4,89.7
Israel,2021-03-18,12,15,,
Israel,2021-03-18,16,19,,
Israel,2021-03-18,20,29,70.7,55.8
Israel,2021-03-18,30,39,75.7,62.8
Israel,2021-03-18,40,49,81.0,71.1
Israel,2021-03-18,5,11,,
Israel,2021-03-18,50,59,86.1,77.6
Israel,2021-03-18,60,69,88.0,82.1
Israel,2021-03-18,70,79,96.7,92.1
Israel,2021-03-18,80,89,94.0,88.9
Israel,2021-03-18,90,99,96.5,90.0
Israel,2021-03-19,12,15,,
Israel,2021-03-19,16,19,,
Israel,2021-03-19,20,29,70.8,56.5
Israel,2021-03-19,30,39,75.9,63.6
Israel,2021-03-19,40,49,81.1,71.6
Israel,2021-03-19,5,11,,
Israel,2021-03-19,50,59,86.2,78.0
Israel,2021-03-19,60,69,88.0,82.3
Israel,2021-03-19,70,79,96.7,92.3
Israel,2021-03-19,80,89,94.0,89.1
Israel,2021-03-19,90,99,96.5,90.1
Israel,2021-03-20,12,15,,
Israel,2021-03-20,16,19,,
Israel,2021-03-20,20,29,71.0,57.1
Israel,2021-03-20,30,39,76.0,64.0
Israel,2021-03-20,40,49,81.2,71.9
Israel,2021-03-20,5,11,,
Israel,2021-03-20,50,59,86.3,78.2
Israel,2021-03-20,60,69,88.1,82.4
Israel,2021-03-20,70,79,96.8,92.3
Israel,2021-03-20,80,89,94.0,89.1
Israel,2021-03-20,90,99,96.6,90.1
Israel,2021-03-21,12,15,,
Israel,2021-03-21,16,19,,
Israel,2021-03-21,20,29,71.3,58.0
Israel,2021-03-21,30,39,76.3,64.9
Israel,2021-03-21,40,49,81.4,72.5
Israel,2021-03-21,5,11,,
Israel,2021-03-21,50,59,86.4,78.7
Israel,2021-03-21,60,69,88.2,82.7
Israel,2021-03-21,70,79,96.8,92.6
Israel,2021-03-21,80,89,94.1,89.4
Israel,2021-03-21,90,99,96.7,90.3
Israel,2021-03-22,12,15,,
Israel,2021-03-22,16,19,,
Israel,2021-03-22,20,29,71.7,58.9
Israel,2021-03-22,30,39,76.5,65.7
Israel,2021-03-22,40,49,81.6,73.1
Israel,2021-03-22,5,11,,
Israel,2021-03-22,50,59,86.6,79.1
Israel,2021-03-22,60,69,88.3,82.9
Israel,2021-03-22,70,79,96.9,92.7
Israel,2021-03-22,80,89,94.2,89.6
Israel,2021-03-22,90,99,96.8,90.6
Israel,2021-03-23,12,15,,
Israel,2021-03-23,16,19,,
Israel,2021-03-23,20,29,71.7,59.1
Israel,2021-03-23,30,39,76.6,65.9
Israel,2021-03-23,40,49,81.6,73.2
Israel,2021-03-23,5,11,,
Israel,2021-03-23,50,59,86.6,79.2
Israel,2021-03-23,60,69,88.3,83.0
Israel,2021-03-23,70,79,96.9,92.8
Israel,2021-03-23,80,89,94.2,89.7
Israel,2021-03-23,90,99,96.8,90.6
Israel,2021-03-24,12,15,,
Israel,2021-03-24,16,19,,
Israel,2021-03-24,20,29,72.0,60.1
Israel,2021-03-24,30,39,76.8,66.8
Israel,2021-03-24,40,49,81.8,73.8
Israel,2021-03-24,5,11,,
Israel,2021-03-24,50,59,86.7,79.7
Israel,2021-03-24,60,69,88.4,83.3
Israel,2021-03-24,70,79,97.0,93.0
Israel,2021-03-24,80,89,94.3,90.0
Israel,2021-03-24,90,99,96.9,90.9
Israel,2021-03-25,12,15,,
Israel,2021-03-25,16,19,,
Israel,2021-03-25,20,29,72.2,61.0
Israel,2021-03-25,30,39,77.0,67.6
Israel,2021-03-25,40,49,81.9,74.3
Israel,2021-03-25,5,11,,
Israel,2021-03-25,50,59,86.8,80.1
Israel,2021-03-25,60,69,88.5,83.5
Israel,2021-03-25,70,79,97.1,93.2
Israel,2021-03-25,80,89,94.3,90.2
Israel,2021-03-25,90,99,97.0,91.1
Israel,2021-03-26,12,15,,
Israel,2021-03-26,16,19,,
Israel,2021-03-26,20,29,72.3,61.3
Israel,2021-03-26,30,39,77.1,67.8
Israel,2021-03-26,40,49,82.0,74.5
Israel,2021-03-26,5,11,,
Israel,2021-03-26,50,59,86.9,80.2
Israel,2021-03-26,60,69,88.5,83.6
Israel,2021-03-26,70,79,97.1,93.2
Israel,2021-03-26,80,89,94.4,90.2
Israel,2021-03-26,90,99,97.0,91.2
Israel,2021-03-28,12,15,,
Israel,2021-03-28,16,19,,
Israel,2021-03-28,20,29,72.4,61.6
Israel,2021-03-28,30,39,77.1,68.0
Israel,2021-03-28,40,49,82.0,74.6
Israel,2021-03-28,5,11,,
Israel,2021-03-28,50,59,86.9,80.3
Israel,2021-03-28,60,69,88.5,83.7
Israel,2021-03-28,70,79,97.1,93.3
Israel,2021-03-28,80,89,94.4,90.2
Israel,2021-03-28,90,99,97.0,91.2
Israel,2021-03-29,12,15,,
Israel,2021-03-29,16,19,,
Israel,2021-03-29,20,29,72.6,62.2
Israel,2021-03-29,30,39,77.3,68.6
Israel,2021-03-29,40,49,82.1,75.1
Israel,2021-03-29,5,11,,
Israel,2021-03-29,50,59,87.0,80.6
Israel,2021-03-29,60,69,88.6,83.9
Israel,2021-03-29,70,79,97.1,93.4
Israel,2021-03-29,80,89,94.4,90.4
Israel,2021-03-29,90,99,97.1,91.4
Israel,2021-03-30,12,15,,
Israel,2021-03-30,16,19,,
Israel,2021-03-30,20,29,72.7,62.8
Israel,2021-03-30,30,39,77.4,69.1
Israel,2021-03-30,40,49,82.2,75.4
Israel,2021-03-30,5,11,,
Israel,2021-03-30,50,59,87.1,80.9
Israel,2021-03-30,60,69,88.6,84.0
Israel,2021-03-30,70,79,97.2,93.6
Israel,2021-03-30,80,89,94.5,90.6
Israel,2021-03-30,90,99,97.3,91.6
Israel,2021-03-31,12,15,,
Israel,2021-03-31,16,19,,
Israel,2021-03-31,20,29,72.9,63.2
Israel,2021-03-31,30,39,77.6,69.5
Israel,2021-03-31,40,49,82.3,75.7
Israel,2021-03-31,5,11,,
Israel,2021-03-31,50,59,87.2,81.1
Israel,2021-03-31,60,69,88.7,84.2
Israel,2021-03-31,70,79,97.3,93.7
Israel,2021-03-31,80,89,94.6,90.8
Israel,2021-03-31,90,99,97.4,91.7
Israel,2021-04-01,12,15,,
Israel,2021-04-01,16,19,,
Israel,2021-04-01,20,29,73.1,63.7
Israel,2021-04-01,30,39,77.7,69.9
Israel,2021-04-01,40,49,82.5,75.9
Israel,2021-04-01,5,11,,
Israel,2021-04-01,50,59,87.3,81.3
Israel,2021-04-01,60,69,88.8,84.3
Israel,2021-04-01,70,79,97.3,93.8
Israel,2021-04-01,80,89,94.7,90.9
Israel,2021-04-01,90,99,97.5,91.8
Israel,2021-04-02,12,15,,
Israel,2021-04-02,16,19,,
Israel,2021-04-02,20,29,73.1,63.7
Israel,2021-04-02,30,39,77.7,69.9
Israel,2021-04-02,40,49,82.5,75.9
Israel,2021-04-02,5,11,,
Israel,2021-04-02,50,59,87.3,81.3
Israel,2021-04-02,60,69,88.8,84.3
Israel,2021-04-02,70,79,97.3,93.8
Israel,2021-04-02,80,89,94.7,90.9
Israel,2021-04-02,90,99,97.5,91.8
Israel,2021-04-03,12,15,,
Israel,2021-04-03,16,19,,
Israel,2021-04-03,20,29,73.2,64.0
Israel,2021-04-03,30,39,77.8,70.1
Israel,2021-04-03,40,49,82.5,76.1
Israel,2021-04-03,5,11,,
Israel,2021-04-03,50,59,87.3,81.4
Israel,2021-04-03,60,69,88.8,84.4
Israel,2021-04-03,70,79,97.3,93.8
Israel,2021-04-03,80,89,94.7,90.9
Israel,2021-04-03,90,99,97.5,91.9
Israel,2021-04-04,12,15,,
Israel,2021-04-04,16,19,,
Israel,2021-04-04,20,29,73.5,64.5
Israel,2021-04-04,30,39,78.0,70.6
Israel,2021-04-04,40,49,82.7,76.4
Israel,2021-04-04,5,11,,
Israel,2021-04-04,50,59,87.5,81.7
Israel,2021-04-04,60,69,88.9,84.5
Israel,2021-04-04,70,79,97.4,94.0
Israel,2021-04-04,80,89,94.8,91.0
Israel,2021-04-04,90,99,97.6,92.0
Israel,2021-04-05,12,15,,
Israel,2021-04-05,16,19,,
Israel,2021-04-05,20,29,73.7,65.1
Israel,2021-04-05,30,39,78.2,71.0
Israel,2021-04-05,40,49,82.8,76.7
Israel,2021-04-05,5,11,,
Israel,2021-04-05,50,59,87.6,81.9
Israel,2021-04-05,60,69,89.0,84.7
Israel,2021-04-05,70,79,97.5,94.0
Israel,2021-04-05,80,89,94.8,91.2
Israel,2021-04-05,90,99,97.7,92.2
Israel,2021-04-06,12,15,,
Israel,2021-04-06,16,19,,
Israel,2021-04-06,20,29,73.8,65.3
Israel,2021-04-06,30,39,78.3,71.2
Israel,2021-04-06,40,49,82.9,76.9
Israel,2021-04-06,5,11,,
Israel,2021-04-06,50,59,87.6,82.0
Israel,2021-04-06,60,69,89.0,84.7
Israel,2021-04-06,70,79,97.5,94.1
Israel,2021-04-06,80,89,94.9,91.2
Israel,2021-04-06,90,99,97.8,92.2
Israel,2021-04-07,12,15,,
Israel,2021-04-07,16,19,,
Israel,2021-04-07,20,29,74.0,65.8
Israel,2021-04-07,30,39,78.5,71.6
Israel,2021-04-07,40,49,83.0,77.2
Israel,2021-04-07,5,11,,
Israel,2021-04-07,50,59,87.8,82.2
Israel,2021-04-07,60,69,89.1,84.9
Israel,2021-04-07,70,79,97.6,94.2
Israel,2021-04-07,80,89,95.0,91.3
Israel,2021-04-07,90,99,98.0,92.4
Israel,2021-04-08,12,15,,
Israel,2021-04-08,16,19,,
Israel,2021-04-08,20,29,74.3,66.2
Israel,2021-04-08,30,39,78.7,72.0
Israel,2021-04-08,40,49,83.1,77.4
Israel,2021-04-08,5,11,,
Israel,2021-04-08,50,59,87.9,82.4
Israel,2021-04-08,60,69,89.2,85.0
Israel,2021-04-08,70,79,97.7,94.3
Israel,2021-04-08,80,89,95.1,91.4
Israel,2021-04-08,90,99,98.2,92.5
Israel,2021-04-09,12,15,,
Israel,2021-04-09,16,19,,
Israel,2021-04-09,20,29,74.3,66.4
Israel,2021-04-09,30,39,78.8,72.1
Israel,2021-04-09,40,49,83.2,77.5
Israel,2021-04-09,5,11,,
Israel,2021-04-09,50,59,87.9,82.5
Israel,2021-04-09,60,69,89.2,85.0
Israel,2021-04-09,70,79,97.7,94.3
Israel,2021-04-09,80,89,95.1,91.5
Israel,2021-04-09,90,99,98.2,92.5
Israel,2021-04-10,12,15,,
Israel,2021-04-10,16,19,,
Israel,2021-04-10,20,29,74.4,66.5
Israel,2021-04-10,30,39,78.8,72.2
Israel,2021-04-10,40,49,83.2,77.6
Israel,2021-04-10,5,11,,
Israel,2021-04-10,50,59,87.9,82.5
Israel,2021-04-10,60,69,89.2,85.0
Israel,2021-04-10,70,79,97.7,94.3
Israel,2021-04-10,80,89,95.1,91.5
Israel,2021-04-10,90,99,98.2,92.5
Israel,2021-04-11,12,15,,
Israel,2021-04-11,16,19,,
Israel,2021-04-11,20,29,74.6,66.9
Israel,2021-04-11,30,39,79.0,72.5
Israel,2021-04-11,40,49,83.4,77.8
Israel,2021-04-11,5,11,,
Israel,2021-04-11,50,59,88.0,82.6
Israel,2021-04-11,60,69,89.3,85.1
Israel,2021-04-11,70,79,97.8,94.4
Israel,2021-04-11,80,89,95.2,91.6
Israel,2021-04-11,90,99,98.3,92.7
Israel,2021-04-12,12,15,,
Israel,2021-04-12,16,19,,
Israel,2021-04-12,20,29,74.8,67.1
Israel,2021-04-12,30,39,79.1,72.7
Israel,2021-04-12,40,49,83.4,77.9
Israel,2021-04-12,5,11,,
Israel,2021-04-12,50,59,88.1,82.8
Israel,2021-04-12,60,69,89.4,85.2
Israel,2021-04-12,70,79,97.8,94.5
Israel,2021-04-12,80,89,95.3,91.6
Israel,2021-04-12,90,99,98.4,92.8
Israel,2021-04-13,12,15,,
Israel,2021-04-13,16,19,,
Israel,2021-04-13,20,29,74.9,67.3
Israel,2021-04-13,30,39,79.2,72.9
Israel,2021-04-13,40,49,83.5,78.0
Israel,2021-04-13,5,11,,
Israel,2021-04-13,50,59,88.2,82.8
Israel,2021-04-13,60,69,89.4,85.2
Israel,2021-04-13,70,79,97.9,94.5
Israel,2021-04-13,80,89,95.3,91.7
Israel,2021-04-13,90,99,98.5,92.9
Israel,2021-04-14,12,15,,
Israel,2021-04-14,16,19,,
Israel,2021-04-14,20,29,75.0,67.4
Israel,2021-04-14,30,39,79.3,73.0
Israel,2021-04-14,40,49,83.6,78.1
Israel,2021-04-14,5,11,,
Israel,2021-04-14,50,59,88.3,82.9
Israel,2021-04-14,60,69,89.5,85.3
Israel,2021-04-14,70,79,97.9,94.5
Israel,2021-04-14,80,89,95.4,91.7
Israel,2021-04-14,90,99,98.7,92.9
Israel,2021-04-15,12,15,,
Israel,2021-04-15,16,19,,
Israel,2021-04-15,20,29,75.0,67.5
Israel,2021-04-15,30,39,79.3,73.0
Israel,2021-04-15,40,49,83.6,78.1
Israel,2021-04-15,5,11,,
Israel,2021-04-15,50,59,88.3,82.9
Israel,2021-04-15,60,69,89.5,85.3
Israel,2021-04-15,70,79,97.9,94.5
Israel,2021-04-15,80,89,95.4,91.7
Israel,2021-04-15,90,99,98.7,93.0
Israel,2021-04-16,12,15,,
Israel,2021-04-16,16,19,,
Israel,2021-04-16,20,29,75.1,67.6
Israel,2021-04-16,30,39,79.4,73.1
Israel,2021-04-16,40,49,83.6,78.2
Israel,2021-04-16,5,11,,
Israel,2021-04-16,50,59,88.3,83.0
Israel,2021-04-16,60,69,89.5,85.3
Israel,2021-04-16,70,79,98.0,94.6
Israel,2021-04-16,80,89,95.4,91.8
Israel,2021-04-16,90,99,98.7,93.0
Israel,2021-04-17,12,15,,
Israel,2021-04-17,16,19,,
Israel,2021-04-17,20,29,75.1,67.7
Israel,2021-04-17,30,39,79.4,73.2
Israel,2021-04-17,40,49,83.7,78.2
Israel,2021-04-17,5,11,,
Israel,2021-04-17,50,59,88.3,83.0
Israel,2021-04-17,60,69,89.5,85.3
Israel,2021-04-17,70,79,98.0,94.6
Israel,2021-04-17,80,89,95.4,91.8
Israel,2021-04-17,90,99,98.7,93.0
Israel,2021-04-18,12,15,,
Israel,2021-04-18,16,19,,
Israel,2021-04-18,20,29,75.2,67.8
Israel,2021-04-18,30,39,79.5,73.3
Israel,2021-04-18,40,49,83.7,78.3
Israel,2021-04-18,5,11,,
Israel,2021-04-18,50,59,88.4,83.0
Israel,2021-04-18,60,69,89.5,85.4
Israel,2021-04-18,70,79,98.0,94.6
Israel,2021-04-18,80,89,95.5,91.8
Israel,2021-04-18,90,99,98.8,93.1
Israel,2021-04-19,12,15,,
Israel,2021-04-19,16,19,,
Israel,2021-04-19,20,29,75.3,67.9
Israel,2021-04-19,30,39,79.5,73.3
Israel,2021-04-19,40,49,83.8,78.3
Israel,2021-04-19,5,11,,
Israel,2021-04-19,50,59,88.4,83.1
Israel,2021-04-19,60,69,89.6,85.4
Israel,2021-04-19,70,79,98.0,94.6
Israel,2021-04-19,80,89,95.5,91.8
Israel,2021-04-19,90,99,98.8,93.1
Israel,2021-04-20,12,15,,
Israel,2021-04-20,16,19,,
Israel,2021-04-20,20,29,75.5,68.2
Israel,2021-04-20,30,39,79.8,73.6
Israel,2021-04-20,40,49,83.9,78.5
Israel,2021-04-20,5,11,,
Israel,2021-04-20,50,59,88.5,83.2
Israel,2021-04-20,60,69,89.7,85.5
Israel,2021-04-20,70,79,98.1,94.7
Israel,2021-04-20,80,89,95.6,92.0
Israel,2021-04-20,90,99,98.9,93.3
Israel,2021-04-21,12,15,,
Israel,2021-04-21,16,19,,
Israel,2021-04-21,20,29,75.7,68.3
Israel,2021-04-21,30,39,79.9,73.7
Israel,2021-04-21,40,49,84.0,78.6
Israel,2021-04-21,5,11,,
Israel,2021-04-21,50,59,88.6,83.3
Israel,2021-04-21,60,69,89.7,85.6
Israel,2021-04-21,70,79,98.1,94.8
Israel,2021-04-21,80,89,95.6,92.0
Israel,2021-04-21,90,99,99.0,93.4
Israel,2021-04-22,12,15,,
Israel,2021-04-22,16,19,,
Israel,2021-04-22,20,29,75.8,68.5
Israel,2021-04-22,30,39,80.0,73.9
Israel,2021-04-22,40,49,84.1,78.7
Israel,2021-04-22,5,11,,
Israel,2021-04-22,50,59,88.7,83.3
Israel,2021-04-22,60,69,89.8,85.6
Israel,2021-04-22,70,79,98.2,94.8
Israel,2021-04-22,80,89,95.7,92.1
Israel,2021-04-22,90,99,99.0,93.5
Israel,2021-04-23,12,15,,
Israel,2021-04-23,16,19,,
Israel,2021-04-23,20,29,75.8,68.6
Israel,2021-04-23,30,39,80.0,73.9
Israel,2021-04-23,40,49,84.1,78.7
Israel,2021-04-23,5,11,,
Israel,2021-04-23,50,59,88.7,83.4
Israel,2021-04-23,60,69,89.8,85.6
Israel,2021-04-23,70,79,98.2,94.8
Israel,2021-04-23,80,89,95.7,92.1
Israel,2021-04-23,90,99,99.1,93.5
Israel,2021-04-24,12,15,,
Israel,2021-04-24,16,19,,
Israel,2021-04-24,20,29,75.8,68.6
Israel,2021-04-24,30,39,80.0,73.9
Israel,2021-04-24,40,49,84.1,78.7
Israel,2021-04-24,5,11,,
Israel,2021-04-24,50,59,88.7,83.4
Israel,2021-04-24,60,69,89.8,85.6
Israel,2021-04-24,70,79,98.2,94.8
Israel,2021-04-24,80,89,95.7,92.1
Israel,2021-04-24,90,99,99.1,93.5
Israel,2021-04-25,12,15,,
Israel,2021-04-25,16,19,,
Israel,2021-04-25,20,29,76.0,68.8
Israel,2021-04-25,30,39,80.1,74.1
Israel,2021-04-25,40,49,84.2,78.8
Israel,2021-04-25,5,11,,
Israel,2021-04-25,50,59,88.8,83.5
Israel,2021-04-25,60,69,89.8,85.7
Israel,2021-04-25,70,79,98.2,94.9
Israel,2021-04-25,80,89,95.7,92.2
Israel,2021-04-25,90,99,99.1,93.6
Israel,2021-04-26,12,15,,
Israel,2021-04-26,16,19,,
Israel,2021-04-26,20,29,76.1,70.0
Israel,2021-04-26,30,39,80.2,75.6
Israel,2021-04-26,40,49,84.3,80.0
Israel,2021-04-26,5,11,,
Israel,2021-04-26,50,59,88.8,84.3
Israel,2021-04-26,60,69,89.9,85.9
Israel,2021-04-26,70,79,98.3,95.0
Israel,2021-04-26,80,89,95.7,92.2
Israel,2021-04-26,90,99,99.2,93.7
Israel,2021-04-27,12,15,,
Israel,2021-04-27,16,19,,
Israel,2021-04-27,20,29,76.2,69.9
Israel,2021-04-27,30,39,80.3,75.6
Israel,2021-04-27,40,49,84.3,80.0
Israel,2021-04-27,5,11,,
Israel,2021-04-27,50,59,88.9,84.3
Israel,2021-04-27,60,69,89.9,85.9
Israel,2021-04-27,70,79,98.3,95.0
Israel,2021-04-27,80,89,95.8,92.3
Israel,2021-04-27,90,99,99.2,93.8
Israel,2021-04-28,12,15,,
Israel,2021-04-28,16,19,,
Israel,2021-04-28,20,29,76.3,70.1
Israel,2021-04-28,30,39,80.4,75.7
Israel,2021-04-28,40,49,84.4,80.1
Israel,2021-04-28,5,11,,
Israel,2021-04-28,50,59,89.0,84.3
Israel,2021-04-28,60,69,90.0,86.0
Israel,2021-04-28,70,79,98.3,95.0
Israel,2021-04-28,80,89,95.8,92.4
Israel,2021-04-28,90,99,99.3,94.0
Israel,2021-04-29,12,15,,
Israel,2021-04-29,16,19,,
Israel,2021-04-29,20,29,76.3,69.4
Israel,2021-04-29,30,39,80.4,74.6
Israel,2021-04-29,40,49,84.4,79.2
Israel,2021-04-29,5,11,,
Israel,2021-04-29,50,59,89.0,83.7
Israel,2021-04-29,60,69,90.0,85.9
Israel,2021-04-29,70,79,98.4,95.1
Israel,2021-04-29,80,89,95.9,92.4
Israel,2021-04-29,90,99,99.3,94.1
Israel,2021-04-30,12,15,,
Israel,2021-04-30,16,19,,
Israel,2021-04-30,20,29,76.4,70.4
Israel,2021-04-30,30,39,80.5,75.9
Israel,2021-04-30,40,49,84.5,80.2
Israel,2021-04-30,5,11,,
Israel,2021-04-30,50,59,89.1,84.5
Israel,2021-04-30,60,69,90.0,86.1
Israel,2021-04-30,70,79,98.4,95.1
Israel,2021-04-30,80,89,95.9,92.5
Israel,2021-04-30,90,99,99.3,94.1
Israel,2021-05-02,12,15,,
Israel,2021-05-02,16,19,,
Israel,2021-05-02,20,29,76.4,69.7
Israel,2021-05-02,30,39,80.5,74.8
Israel,2021-05-02,40,49,84.4,79.3
Israel,2021-05-02,5,11,,
Israel,2021-05-02,50,59,89.0,83.8
Israel,2021-05-02,60,69,90.0,86.0
Israel,2021-05-02,70,79,98.4,95.1
Israel,2021-05-02,80,89,95.9,92.5
Israel,2021-05-02,90,99,99.3,94.2
Israel,2021-05-03,12,15,,
Israel,2021-05-03,16,19,,
Israel,2021-05-03,20,29,76.5,69.8
Israel,2021-05-03,30,39,80.5,74.9
Israel,2021-05-03,40,49,84.5,79.3
Israel,2021-05-03,5,11,,
Israel,2021-05-03,50,59,89.0,83.9
Israel,2021-05-03,60,69,90.0,86.0
Israel,2021-05-03,70,79,98.4,95.1
Israel,2021-05-03,80,89,95.9,92.6
Israel,2021-05-03,90,99,99.4,94.3
Israel,2021-05-04,12,15,,
Israel,2021-05-04,16,19,,
Israel,2021-05-04,20,29,76.6,69.9
Israel,2021-05-04,30,39,80.6,75.0
Israel,2021-05-04,40,49,84.5,79.4
Israel,2021-05-04,5,11,,
Israel,2021-05-04,50,59,89.1,83.9
Israel,2021-05-04,60,69,90.1,86.0
Israel,2021-05-04,70,79,98.4,95.2
Israel,2021-05-04,80,89,95.9,92.6
Israel,2021-05-04,90,99,99.4,94.4
Israel,2021-05-05,12,15,,
Israel,2021-05-05,16,19,,
Israel,2021-05-05,20,29,76.6,70.0
Israel,2021-05-05,30,39,80.7,75.1
Israel,2021-05-05,40,49,84.6,79.5
Israel,2021-05-05,5,11,,
Israel,2021-05-05,50,59,89.1,84.0
Israel,2021-05-05,60,69,90.1,86.1
Israel,2021-05-05,70,79,98.5,95.2
Israel,2021-05-05,80,89,96.0,92.7
Israel,2021-05-05,90,99,99.4,94.5
Israel,2021-05-06,12,15,,
Israel,2021-05-06,16,19,,
Israel,2021-05-06,20,29,76.7,70.1
Israel,2021-05-06,30,39,80.8,75.1
Israel,2021-05-06,40,49,84.6,79.5
Israel,2021-05-06,5,11,,
Israel,2021-05-06,50,59,89.2,84.0
Israel,2021-05-06,60,69,90.1,86.1
Israel,2021-05-06,70,79,98.5,95.2
Israel,2021-05-06,80,89,96.0,92.7
Israel,2021-05-06,90,99,99.4,94.5
Israel,2021-05-07,12,15,,
Israel,2021-05-07,16,19,,
Israel,2021-05-07,20,29,76.7,70.1
Israel,2021-05-07,30,39,80.8,75.2
Israel,2021-05-07,40,49,84.7,79.5
Israel,2021-05-07,5,11,,
Israel,2021-05-07,50,59,89.2,84.0
Israel,2021-05-07,60,69,90.1,86.1
Israel,2021-05-07,70,79,98.5,95.2
Israel,2021-05-07,80,89,96.0,92.7
Israel,2021-05-07,90,99,99.5,94.5
Israel,2021-05-08,12,15,,
Israel,2021-05-08,16,19,,
Israel,2021-05-08,20,29,76.7,70.1
Israel,2021-05-08,30,39,80.8,75.2
Israel,2021-05-08,40,49,84.7,79.5
Israel,2021-05-08,5,11,,
Israel,2021-05-08,50,59,89.2,84.0
Israel,2021-05-08,60,69,90.1,86.1
Israel,2021-05-08,70,79,98.5,95.3
Israel,2021-05-08,80,89,96.0,92.7
Israel,2021-05-08,90,99,99.5,94.5
Israel,2021-05-09,12,15,,
Israel,2021-05-09,16,19,,
Israel,2021-05-09,20,29,76.8,70.2
Israel,2021-05-09,30,39,80.8,75.3
Israel,2021-05-09,40,49,84.7,79.6
Israel,2021-05-09,5,11,,
Israel,2021-05-09,50,59,89.2,84.1
Israel,2021-05-09,60,69,90.2,86.1
Israel,2021-05-09,70,79,98.5,95.3
Israel,2021-05-09,80,89,96.0,92.8
Israel,2021-05-09,90,99,99.5,94.6
Israel,2021-05-10,12,15,,
Israel,2021-05-10,16,19,,
Israel,2021-05-10,20,29,76.9,70.3
Israel,2021-05-10,30,39,80.9,75.4
Israel,2021-05-10,40,49,84.7,79.6
Israel,2021-05-10,5,11,,
Israel,2021-05-10,50,59,89.3,84.1
Israel,2021-05-10,60,69,90.2,86.2
Israel,2021-05-10,70,79,98.5,95.3
Israel,2021-05-10,80,89,96.0,92.8
Israel,2021-05-10,90,99,99.5,94.7
Israel,2021-05-11,12,15,,
Israel,2021-05-11,16,19,,
Israel,2021-05-11,20,29,76.9,70.4
Israel,2021-05-11,30,39,80.9,75.4
Israel,2021-05-11,40,49,84.8,79.7
Israel,2021-05-11,5,11,,
Israel,2021-05-11,50,59,89.3,84.1
Israel,2021-05-11,60,69,90.2,86.2
Israel,2021-05-11,70,79,98.5,95.3
Israel,2021-05-11,80,89,96.0,92.8
Israel,2021-05-11,90,99,99.5,94.8
Israel,2021-05-12,12,15,,
Israel,2021-05-12,16,19,,
Israel,2021-05-12,20,29,76.9,70.5
Israel,2021-05-12,30,39,81.0,75.5
Israel,2021-05-12,40,49,84.8,79.7
Israel,2021-05-12,5,11,,
Israel,2021-05-12,50,59,89.3,84.2
Israel,2021-05-12,60,69,90.2,86.2
Israel,2021-05-12,70,79,98.6,95.4
Israel,2021-05-12,80,89,96.1,92.9
Israel,2021-05-12,90,99,99.6,94.8
Israel,2021-05-13,12,15,,
Israel,2021-05-13,16,19,,
Israel,2021-05-13,20,29,77.0,70.5
Israel,2021-05-13,30,39,81.0,75.5
Israel,2021-05-13,40,49,84.8,79.7
Israel,2021-05-13,5,11,,
Israel,2021-05-13,50,59,89.3,84.2
Israel,2021-05-13,60,69,90.2,86.2
Israel,2021-05-13,70,79,98.6,95.4
Israel,2021-05-13,80,89,96.1,92.9
Israel,2021-05-13,90,99,99.6,94.8
Israel,2021-05-14,12,15,,
Israel,2021-05-14,16,19,,
Israel,2021-05-14,20,29,77.0,70.6
Israel,2021-05-14,30,39,81.0,75.6
Israel,2021-05-14,40,49,84.8,79.8
Israel,2021-05-14,5,11,,
Israel,2021-05-14,50,59,89.4,84.2
Israel,2021-05-14,60,69,90.2,86.3
Israel,2021-05-14,70,79,98.6,95.4
Israel,2021-05-14,80,89,96.1,92.9
Israel,2021-05-14,90,99,99.6,94.9
Israel,2021-05-15,12,15,,
Israel,2021-05-15,16,19,,
Israel,2021-05-15,20,29,77.0,70.6
Israel,2021-05-15,30,39,81.0,75.6
Israel,2021-05-15,40,49,84.8,79.8
Israel,2021-05-15,5,11,,
